time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw
5.58,0.5075461864471436,0.4535689949989319,0.538413941860199,0.5104002356529236,0.45540595054626465,0.5362976789474487,-3.8572428226470947,-0.5077598690986633,-0.21247537434101105
5.6,0.5066050887107849,0.4537709951400757,0.5389160513877869,0.5104002356529236,0.45540595054626465,0.5362976789474487,-3.780170202255249,-0.5724220871925354,-0.1938592493534088
5.62,0.5061045289039612,0.45558884739875793,0.5403841733932495,0.5075557231903076,0.4591313600540161,0.538051187992096,-3.670440196990967,-0.5830312967300415,-0.1811487227678299
5.64,0.5052441358566284,0.45683392882347107,0.5407190322875977,0.5075557231903076,0.4591313600540161,0.538051187992096,-3.495689868927002,-0.6141420006752014,-0.15781310200691223
5.66,0.5043535232543945,0.4581518769264221,0.54060298204422,0.5075557231903076,0.4591313600540161,0.538051187992096,-3.2658164501190186,-0.6136978268623352,-0.1361934244632721
5.68,0.5038015246391296,0.45987585186958313,0.5406616926193237,0.5058817863464355,0.4664071500301361,0.5391330718994141,-2.9940991401672363,-0.6604264378547668,-0.09904585033655167
5.7,0.5034304261207581,0.4630032479763031,0.5399652719497681,0.5058817863464355,0.4664071500301361,0.5391330718994141,-2.7537238597869873,-0.7161877155303955,-0.23944976925849915
5.72,0.5022649765014648,0.46481212973594666,0.5397840142250061,0.5058817863464355,0.4664071500301361,0.5391330718994141,-2.4474430084228516,-0.707206666469574,-0.20294921100139618
5.74,0.5024097561836243,0.4685893952846527,0.539271354675293,0.504813551902771,0.4728434085845947,0.5368387699127197,-2.14546275138855,-0.7565953135490417,-0.16380371153354645
5.76,0.5019630193710327,0.4711882770061493,0.5389471650123596,0.5047035813331604,0.4777738153934479,0.5377990007400513,-1.810410737991333,-0.7512598037719727,-0.11904516071081161
5.78,0.5017503499984741,0.4753190875053406,0.5385521650314331,0.5047035813331604,0.4777738153934479,0.5377990007400513,-1.4891794919967651,-0.6904675364494324,-0.22199979424476624
5.8,0.5015361309051514,0.4781171977519989,0.5359142422676086,0.5047035813331604,0.4777738153934479,0.5377990007400513,-1.0897270441055298,-0.6777850985527039,-0.1824534684419632
5.82,0.5012140870094299,0.48099780082702637,0.535340428352356,0.5047035813331604,0.4777738153934479,0.5377990007400513,-0.6502784490585327,-0.6580089330673218,-0.15278151631355286
5.84,0.5009111166000366,0.48434877395629883,0.5351967811584473,0.5047035813331604,0.4777738153934479,0.5377990007400513,-0.2618388235569,-0.6181694865226746,-0.10765042155981064
5.86,0.5016018748283386,0.48917531967163086,0.5347546339035034,0.5040071606636047,0.492878794670105,0.5340154767036438,0.07197760045528412,-0.6133861541748047,-0.056285176426172256
5.88,0.5019821524620056,0.49374449253082275,0.534169614315033,0.5040930509567261,0.49640610814094543,0.5335828065872192,0.38061434030532837,-0.5694566965103149,0.010065261274576187
5.9,0.5018357038497925,0.49694180488586426,0.533870279788971,0.5040930509567261,0.49640610814094543,0.5335828065872192,0.7341179847717285,-0.5194201469421387,0.047918498516082764
5.92,0.5016335844993591,0.5001198053359985,0.5325349569320679,0.5040930509567261,0.49640610814094543,0.5335828065872192,1.1206740140914917,-0.4067484736442566,0.065457284450531
5.94,0.5024133920669556,0.5045233368873596,0.5322778224945068,0.5046769380569458,0.5092296600341797,0.5344892740249634,1.467641830444336,-0.3223588466644287,-0.10067253559827805
5.96,0.5023564100265503,0.5075191259384155,0.531999945640564,0.5046769380569458,0.5092296600341797,0.5344892740249634,1.817293405532837,-0.2449679970741272,-0.08616534620523453
5.98,0.5029360055923462,0.511663019657135,0.5318177938461304,0.5049423575401306,0.5138877630233765,0.5330304503440857,2.0833730697631836,-0.22790977358818054,-0.01864166371524334
6.0,0.5036004781723022,0.5152239203453064,0.5317278504371643,0.5050987601280212,0.5171421766281128,0.5331882238388062,2.3592476844787598,-0.2139914184808731,0.016353607177734375
6.02,0.5039476752281189,0.5186046361923218,0.531013011932373,0.5053709149360657,0.5201621055603027,0.5332472324371338,2.581489324569702,-0.15362821519374847,0.07018011063337326
6.04,0.5040727853775024,0.5210279822349548,0.5309504270553589,0.5053709149360657,0.5201621055603027,0.5332472324371338,2.762350082397461,-0.08675415068864822,0.07615577429533005
6.06,0.5036736726760864,0.5237503051757812,0.5322459936141968,0.5058525204658508,0.5274435877799988,0.5351594686508179,2.946401596069336,0.6618530750274658,0.03581664711236954
6.08,0.5038378238677979,0.526818037033081,0.5327077507972717,0.5058525204658508,0.5274435877799988,0.5351594686508179,3.166036367416382,2.9964873790740967,-0.23782765865325928
6.1,0.5036158561706543,0.5289180874824524,0.5348326563835144,0.5058525204658508,0.5274435877799988,0.5351594686508179,3.3306961059570312,6.083329677581787,-0.3491000533103943
6.12,0.5037285685539246,0.5303078293800354,0.5356976985931396,0.5058525204658508,0.5274435877799988,0.5351594686508179,3.441520929336548,8.616867065429688,-0.4476511478424072
6.14,0.5030186772346497,0.5325835347175598,0.5411829352378845,0.5038182735443115,0.5348543524742126,0.5358618497848511,3.508678674697876,10.406536102294922,-0.44253990054130554
6.16,0.501029908657074,0.5338323712348938,0.5423591732978821,0.5038182735443115,0.5348543524742126,0.5358618497848511,3.5537421703338623,11.74562931060791,-0.42950916290283203
6.18,0.4989737272262573,0.5355001091957092,0.5473070740699768,0.4998027980327606,0.5382548570632935,0.5367589592933655,3.6000077724456787,12.828202247619629,-0.43328365683555603
6.2,0.4955486059188843,0.5371432900428772,0.54813551902771,0.4966610074043274,0.5396624207496643,0.5367892980575562,3.6360039710998535,13.871582984924316,-0.43132421374320984
6.22,0.4914529621601105,0.5379716157913208,0.5488911271095276,0.4966610074043274,0.5396624207496643,0.5367892980575562,3.6484529972076416,14.855813026428223,-0.4491036832332611
6.24,0.48638707399368286,0.5383868217468262,0.5528568029403687,0.4966610074043274,0.5396624207496643,0.5367892980575562,3.6256682872772217,15.70053768157959,-0.4485883414745331
6.26,0.4801722764968872,0.5396391749382019,0.5525285601615906,0.4817827641963959,0.5428245067596436,0.5348483920097351,3.4858391284942627,16.380582809448242,-0.3986377716064453
6.28,0.47272858023643494,0.540500819683075,0.5550506711006165,0.4749121069908142,0.5435388684272766,0.5335134863853455,3.323622703552246,16.817489624023438,-0.3418302834033966
6.3,0.46437689661979675,0.5410861372947693,0.5539644956588745,0.4671623110771179,0.5440311431884766,0.5315604209899902,3.1363470554351807,16.90849494934082,-0.2638561427593231
6.32,0.45532742142677307,0.5409195423126221,0.5544443726539612,0.4671623110771179,0.5440311431884766,0.5315604209899902,2.9450836181640625,16.687461853027344,-0.1716688573360443
6.34,0.4446733891963959,0.5402687191963196,0.5532800555229187,0.44549769163131714,0.5442641973495483,0.5304246544837952,2.8088979721069336,16.249267578125,-0.11094312369823456
6.36,0.43333038687705994,0.5402800440788269,0.5498681664466858,0.44549769163131714,0.5442641973495483,0.5304246544837952,2.67313551902771,15.62437915802002,-0.19515885412693024
6.38,0.42122748494148254,0.5396450757980347,0.5480390191078186,0.44549769163131714,0.5442641973495483,0.5304246544837952,2.4550039768218994,14.794572830200195,-0.08894652873277664
