time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
0.64,0.07280167192220688,0.10240967571735382,0.3350415527820587,0.0,0.0,0.0,6.811682224273682,-9.338340759277344,-0.6887802481651306,0.02177511155605316,2.977595090866089,0.3350415527820587,39394.0,42262.0,39960.0,40876.0,0,0,0,0,40623.703125,146.0,-1488.0,-916.0
0.66,0.08101504296064377,0.09699657559394836,0.33605167269706726,0.0,0.0,0.0,5.913197040557861,-9.394098281860352,-0.7461956739425659,0.0204816535115242,2.9816503524780273,0.33605167269706726,38782.0,42598.0,40084.0,40340.0,0,0,0,0,40451.9140625,1577.0,-2456.0,-971.0
0.68,0.08997946977615356,0.08908354490995407,0.34134215116500854,0.0,0.0,0.0,5.004193305969238,-9.252220153808594,-0.7885389924049377,0.020417390391230583,2.9822587966918945,0.3450498878955841,37335.0,42765.0,39875.0,38185.0,0,0,0,0,39540.28125,80.0,-1535.0,-1036.0
0.7,0.10055509209632874,0.0815524235367775,0.35097819566726685,0.0,0.0,0.0,3.9953415393829346,-8.87966537475586,-0.866176426410675,0.02029070258140564,2.982131004333496,0.35097819566726685,34573.0,44905.0,42365.0,36245.0,0,0,0,0,39522.77734375,2098.0,-5646.0,-1070.0
0.72,0.10954488813877106,0.07612268626689911,0.3557753562927246,0.0,0.0,0.0,2.9971301555633545,-8.312554359436035,-0.9398149847984314,0.01984955370426178,2.9830942153930664,0.35536879301071167,37492.0,39548.0,39328.0,41536.0,0,0,0,0,39476.28515625,960.0,-2841.0,-1086.0
0.74,0.12087563425302505,0.06658846139907837,0.35998886823654175,0.0,0.0,0.0,1.9939372539520264,-7.802740097045898,-0.9894224405288696,0.019765885546803474,2.982740879058838,0.35998886823654175,37609.0,39879.0,38765.0,40455.0,0,0,0,0,39177.53125,848.0,-1715.0,-1072.0
0.76,0.13231925666332245,0.058318380266427994,0.36590299010276794,0.0,0.0,0.0,0.9549914598464966,-7.479032039642334,-1.0214698314666748,0.019634082913398743,2.982607364654541,0.36590299010276794,36694.0,40824.0,38020.0,38778.0,0,0,0,0,38579.47265625,-107.0,-3376.0,-1050.0
0.78,0.1444750726222992,0.04930194467306137,0.37322506308555603,0.0,0.0,0.0,-0.009231909178197384,-7.1479291915893555,-1.0491634607315063,0.019668446853756905,2.9813406467437744,0.37322506308555603,35370.0,40300.0,39182.0,38584.0,0,0,0,0,38359.98828125,2709.0,-2376.0,-1101.0
0.8,0.15659944713115692,0.04094788059592247,0.3794773519039154,0.0,0.0,0.0,-0.88849276304245,-6.650911331176758,-1.0528266429901123,0.019582010805606842,2.981253147125244,0.3794773519039154,32722.0,42720.0,41112.0,36002.0,0,0,0,0,38139.97265625,1843.0,-5822.0,-1241.0
0.82,0.16993448138237,0.03297198936343193,0.38570505380630493,0.0,0.0,0.0,-1.7997519969940186,-5.984557628631592,-1.076682686805725,0.019511224702000618,2.9811813831329346,0.38570505380630493,34567.0,39305.0,38975.0,39101.0,0,0,0,0,37987.6015625,1995.0,-2221.0,-1258.0
0.84,0.1833215355873108,0.02435932122170925,0.39417847990989685,0.0,0.0,0.0,-2.70222806930542,-5.283010959625244,-1.1055402755737305,0.01984304003417492,2.978134870529175,0.39417847990989685,35067.0,39973.0,37539.0,36937.0,0,0,0,0,37379.82421875,-250.0,-297.0,-1093.0
0.86,0.19701211154460907,0.01750202104449272,0.40068817138671875,0.0,0.0,0.0,-3.5688223838806152,-4.858081340789795,-1.1230219602584839,0.019864952191710472,2.9781572818756104,0.40068817138671875,35046.0,38908.0,37102.0,37992.0,0,0,0,0,37262.08203125,1215.0,-3246.0,-1180.0
0.88,0.21035552024841309,0.01065890770405531,0.4071235954761505,0.0,0.0,0.0,-4.275116920471191,-4.447704792022705,-1.114759922027588,0.01989009790122509,2.9781837463378906,0.4071235954761505,33976.0,39620.0,38206.0,37042.0,0,0,0,0,37211.46484375,612.0,-3137.0,-1108.0
0.9,0.2233685553073883,0.0035614585503935814,0.410264790058136,0.0,0.0,0.0,-4.847070217132568,-3.934584140777588,-1.0706506967544556,0.02027931623160839,2.9747474193573,0.4140717089176178,32315.0,41511.0,39645.0,34889.0,0,0,0,0,37090.0390625,876.0,-6148.0,-1128.0
0.92,0.23809650540351868,-0.0037717970553785563,0.42021602392196655,0.0,0.0,0.0,-5.373514652252197,-3.285083055496216,-1.0692989826202393,0.020282316952943802,2.9747507572174072,0.42021602392196655,33788.0,39334.0,38244.0,37158.0,0,0,0,0,37131.21484375,1748.0,-2364.0,-1138.0
0.94,0.25226813554763794,-0.010707241483032703,0.4261070787906647,0.0,0.0,0.0,-5.836183071136475,-2.6469128131866455,-1.028546929359436,0.0202584620565176,2.9746851921081543,0.4257962703704834,35305.0,40831.0,36773.0,36023.0,0,0,0,0,37233.765625,1004.0,-2463.0,-1207.0
0.96,0.2662073075771332,-0.01700318418443203,0.4314631521701813,0.0,0.0,0.0,-6.319901466369629,-2.235713005065918,-1.0221590995788574,0.020247932523489,2.9746739864349365,0.4314631521701813,34286.0,37804.0,36404.0,37378.0,0,0,0,0,36468.84375,502.0,-2003.0,-1120.0
0.98,0.28050151467323303,-0.02290717139840126,0.44151511788368225,0.0,0.0,0.0,-6.706055641174316,-1.9051095247268677,-1.0570327043533325,0.020529216155409813,2.9719817638397217,0.44151511788368225,34528.0,40052.0,36822.0,36322.0,0,0,0,0,36931.1640625,1932.0,-3990.0,-1211.0
1.0,0.29473206400871277,-0.028399091213941574,0.4449867308139801,0.0,0.0,0.0,-6.95418119430542,-1.5940754413604736,-1.04011869430542,0.020585564896464348,2.9717354774475098,0.4449867308139801,32169.0,41141.0,39465.0,35421.0,0,0,0,0,37049.8828125,1244.0,-6110.0,-1230.0
1.02,0.3084765672683716,-0.03303014114499092,0.450214147567749,0.0,0.0,0.0,-7.141763210296631,-1.1191469430923462,-1.0268142223358154,0.020603621378540993,2.9717533588409424,0.450214147567749,32518.0,38818.0,37974.0,36866.0,0,0,0,0,36544.02734375,643.0,-2444.0,-1276.0
1.04,0.32406139373779297,-0.03751114755868912,0.45870816707611084,0.0,0.0,0.0,-7.3093743324279785,-0.6974425315856934,-1.0488320589065552,0.020845983177423477,2.9696757793426514,0.45626550912857056,34384.0,40500.0,37170.0,36398.0,0,0,0,0,37113.9765625,488.0,-1549.0,-1325.0
1.06,0.33794257044792175,-0.041194651275873184,0.4610619843006134,0.0,0.0,0.0,-7.420722484588623,-0.48063936829566956,-1.060297966003418,0.020855721086263657,2.9696857929229736,0.4610619843006134,35772.0,38362.0,36098.0,38816.0,0,0,0,0,37262.79296875,-444.0,-2182.0,-1292.0
1.08,0.35353097319602966,-0.044273555278778076,0.4655555784702301,0.0,0.0,0.0,-7.419614315032959,-0.365956574678421,-1.1007064580917358,0.020853910595178604,2.969683885574341,0.4655555784702301,34888.0,41372.0,38150.0,37058.0,0,0,0,0,37867.58203125,518.0,-2087.0,-1363.0
1.1,0.36755117774009705,-0.047194235026836395,0.46977755427360535,0.0,0.0,0.0,-7.310532093048096,-0.22549772262573242,-1.1346807479858398,0.021072324365377426,2.968087911605835,0.46977755427360535,32547.0,42647.0,40005.0,35229.0,0,0,0,0,37607.30078125,57.0,-5435.0,-1353.0
1.12,0.38186192512512207,-0.048793572932481766,0.4737967252731323,0.0,0.0,0.0,-7.167792320251465,0.03133339434862137,-1.1543729305267334,0.021091336384415627,2.968107223510742,0.4737967252731323,35143.0,41141.0,39277.0,37735.0,0,0,0,0,38324.71875,-348.0,-1714.0,-1429.0
1.14,0.3979406952857971,-0.05160905048251152,0.4743519425392151,0.0,0.0,0.0,-6.989574909210205,0.2626436650753021,-1.157958984375,0.02112872712314129,2.9678213596343994,0.4743519425392151,35790.0,39886.0,38264.0,39844.0,0,0,0,0,38446.1875,162.0,-1685.0,-1332.0
1.16,0.41266554594039917,-0.05398743972182274,0.4819985628128052,0.0,0.0,0.0,-6.740335941314697,0.3420065641403198,-1.2245240211486816,0.02138158679008484,2.965592861175537,0.4819985628128052,35439.0,40037.0,36979.0,38097.0,0,0,0,0,37638.7734375,-2222.0,-3357.0,-1463.0
1.18,0.42751452326774597,-0.055719755589962006,0.4856167733669281,0.0,0.0,0.0,-6.473386764526367,0.2933489978313446,-1.2756236791610718,0.3736167550086975,2.965585947036743,0.4856167733669281,35396.0,41370.0,37068.0,36718.0,0,0,0,0,37638.03515625,-557.0,-2367.0,-1379.0
1.2,0.44224730134010315,-0.056716613471508026,0.48912203311920166,0.0,0.0,0.0,-6.129025936126709,0.3399074375629425,-1.3158276081085205,0.37362486124038696,2.9655842781066895,0.48912203311920166,32977.0,43431.0,39363.0,35001.0,0,0,0,0,37693.328125,-1044.0,-6831.0,-1463.0
1.22,0.4544382691383362,-0.05637771263718605,0.49258098006248474,0.0,0.0,0.0,-5.731645107269287,0.5807827115058899,-1.3422367572784424,0.3766888380050659,2.9646639823913574,0.4963911473751068,34150.0,39502.0,36938.0,37562.0,0,0,0,0,37038.46875,990.0,-1364.0,-1510.0
1.24,0.4834131598472595,-0.05512368306517601,0.4998592436313629,0.0,0.0,0.0,-5.363534450531006,0.6363500356674194,-1.35294508934021,0.38374704122543335,2.9644651412963867,0.4974287748336792,36803.0,37075.0,35557.0,41453.0,0,0,0,0,37722.0390625,-2333.0,873.0,-1517.0
1.26,0.5079006552696228,-0.05725870281457901,0.5002534985542297,0.0,0.0,0.0,-5.013030529022217,0.47288498282432556,-1.3837898969650269,0.383516401052475,2.9644129276275635,0.5002534985542297,36430.0,41276.0,36104.0,37406.0,0,0,0,0,37804.3828125,-2297.0,-2893.0,-1537.0
1.28,0.5223449468612671,-0.05726267397403717,0.5032574534416199,0.0,0.0,0.0,-4.568018913269043,0.39162588119506836,-1.4436540603637695,0.3835606276988983,2.9644181728363037,0.5032574534416199,34444.0,40688.0,36286.0,35938.0,0,0,0,0,36839.13671875,-456.0,-2741.0,-1447.0
1.3,0.5416760444641113,-0.05573147535324097,0.5098125338554382,0.0,0.0,0.0,-4.070657253265381,0.5419885516166687,-1.4647043943405151,0.38907724618911743,2.9635000228881836,0.5098125338554382,31893.0,43593.0,40025.0,34365.0,0,0,0,0,37469.3671875,1637.0,-7234.0,-1695.0
1.32,0.5503931641578674,-0.05750323459506035,0.5129602551460266,0.0,0.0,0.0,-3.5992929935455322,1.0779112577438354,-1.4729686975479126,0.38925543427467346,2.963529586791992,0.5129602551460266,32688.0,40798.0,39252.0,37370.0,0,0,0,0,37527.96875,534.0,-4458.0,-1562.0
1.34,0.5647237300872803,-0.05388736352324486,0.5157400965690613,0.0,0.0,0.0,-3.302889585494995,1.5699286460876465,-1.4835383892059326,0.38927823305130005,2.9635348320007324,0.5157400965690613,34969.0,39777.0,37169.0,38389.0,0,0,0,0,38140.58203125,-271.0,-1434.0,-1564.0
1.36,0.5785658359527588,-0.05235195904970169,0.5154621601104736,0.0,0.0,0.0,-3.014624834060669,1.7987641096115112,-1.5078495740890503,0.38936251401901245,2.909327745437622,0.5154621601104736,36242.0,41234.0,37064.0,38208.0,0,0,0,0,38230.140625,47.0,-1360.0,-1519.0
1.38,0.596666157245636,-0.04593217000365257,0.5174890160560608,0.0,0.0,0.0,-2.7307677268981934,1.7351425886154175,-1.5329266786575317,0.38928037881851196,2.909203052520752,0.5174890160560608,36648.0,41008.0,36956.0,38676.0,0,0,0,0,38962.05078125,-338.0,-1684.0,-1471.0
1.4,0.6068921685218811,-0.0452234260737896,0.5161217451095581,0.0,0.0,0.0,-2.324453592300415,1.7467231750488281,-1.5654782056808472,0.3890182673931122,2.9067940711975098,0.5163056254386902,34311.0,44403.0,40545.0,36717.0,0,0,0,0,38988.24609375,-2380.0,-9496.0,-812.0
1.42,0.6180809140205383,-0.034559447318315506,0.5177733898162842,0.0,0.0,0.0,-1.9792890548706055,1.848575472831726,-1.5811089277267456,0.38895535469055176,0.7927733659744263,0.5177733898162842,35869.0,41723.0,39301.0,39587.0,0,0,0,0,39130.94140625,1470.0,-1407.0,-1961.0
1.44,0.6251078248023987,-0.033483169972896576,0.5176940560340881,0.0,0.0,0.0,-1.542565107345581,1.9798221588134766,-1.6085864305496216,0.3886994421482086,0.7913467288017273,0.5176940560340881,37461.0,42321.0,38129.0,39777.0,0,0,0,0,39390.20703125,-1179.0,-2415.0,-1942.0
1.46,0.6262239813804626,-0.03904255852103233,0.5194575190544128,0.0,0.0,0.0,-1.0799977779388428,1.8828461170196533,-1.6622611284255981,0.38894039392471313,0.7917182445526123,0.5194575190544128,37240.0,43216.0,38294.0,38586.0,0,0,0,0,39277.25390625,-3042.0,-3666.0,-1841.0
1.48,0.6316524147987366,-0.04204728826880455,0.5211244225502014,0.0,0.0,0.0,-0.5632837414741516,1.6021860837936401,-1.6953887939453125,0.3890726566314697,0.7391244173049927,0.5211244225502014,36592.0,42138.0,38742.0,39420.0,0,0,0,0,39159.953125,-295.0,-2249.0,-1672.0
1.5,0.6384825706481934,-0.048315197229385376,0.518882691860199,0.0,0.0,0.0,-0.04070821404457092,1.3294321298599243,-1.7195364236831665,0.3882976472377777,0.7357377409934998,0.518882691860199,35610.0,43722.0,40510.0,39066.0,0,0,0,0,39661.78515625,-1400.0,-7934.0,-1517.0
1.52,0.6444680690765381,-0.042775269597768784,0.5201903581619263,0.0,0.0,0.0,0.199461430311203,1.052030086517334,-1.7285163402557373,0.3883327543735504,0.7358234524726868,0.5201903581619263,36730.0,42228.0,39094.0,40440.0,0,0,0,0,39563.05078125,-873.0,-1768.0,-1933.0
1.54,0.6471369862556458,-0.05511435121297836,0.5217440724372864,0.0,0.0,0.0,0.42541369795799255,0.6879791617393494,-1.757772445678711,0.3883061110973358,0.7424471974372864,0.5211997628211975,38826.0,42396.0,37066.0,40096.0,0,0,0,0,39515.6015625,-1326.0,-1763.0,-1551.0
1.56,0.6580237150192261,-0.051555320620536804,0.5225475430488586,0.0,0.0,0.0,0.40036603808403015,-0.0715910941362381,-1.7593713998794556,0.38791847229003906,0.7409365177154541,0.5206451416015625,38146.0,43480.0,38066.0,39180.0,0,0,0,0,39650.33984375,-2927.0,889.0,-1039.0
1.58,0.6839419603347778,-0.07476397603750229,0.5218614339828491,0.0,0.0,0.0,0.6435080170631409,-1.0898886919021606,-1.727791428565979,0.38795989751815796,0.7409031987190247,0.5218614339828491,39155.0,41537.0,36553.0,41167.0,0,0,0,0,39536.19140625,-728.0,-1383.0,-957.0
1.6,0.7176957726478577,-0.06922827661037445,0.5228606462478638,0.0,0.0,0.0,0.5160642266273499,-2.066795587539673,-1.6807780265808105,0.38783517479896545,0.7406245470046997,0.5228606462478638,35120.0,43288.0,40668.0,39472.0,0,0,0,0,39572.4296875,1460.0,-5951.0,-1007.0
1.62,0.7515106201171875,-0.06303440034389496,0.5231359004974365,0.0,0.0,0.0,0.17681457102298737,-2.72632098197937,-1.657819390296936,0.3875282108783722,0.7429141402244568,0.5231359004974365,36660.0,41548.0,38884.0,41224.0,0,0,0,0,39272.80078125,1063.0,-2405.0,-1304.0
1.64,0.7801457047462463,-0.05745371803641319,0.525920033454895,0.0,0.0,0.0,-0.332730233669281,-2.9722740650177,-1.660858392715454,0.3876590430736542,0.74373459815979,0.525920033454895,36985.0,41915.0,38085.0,39855.0,0,0,0,0,39116.81640625,-1287.0,-245.0,-1235.0
1.66,0.8086459636688232,-0.05468052998185158,0.5272711515426636,0.0,0.0,0.0,-0.7046480178833008,-3.0008232593536377,-1.6572855710983276,0.387533038854599,0.7435299754142761,0.5272711515426636,36855.0,42865.0,37831.0,38741.0,0,0,0,0,39096.3046875,-1093.0,-2092.0,-1610.0
1.68,0.82906174659729,-0.050703611224889755,0.5282901525497437,0.0,0.0,0.0,-0.8435087203979492,-2.6708242893218994,-1.6591922044754028,0.38739559054374695,0.7447994947433472,0.5282901525497437,35729.0,42491.0,38791.0,39205.0,0,0,0,0,39183.859375,-1379.0,-2883.0,-1733.0
1.7,0.8641105890274048,-0.04362751543521881,0.5286652445793152,0.0,0.0,0.0,-0.8986479640007019,-2.211059808731079,-1.6528726816177368,0.38708609342575073,0.7439979314804077,0.5286652445793152,33874.0,45260.0,40778.0,36660.0,0,0,0,0,39071.77734375,544.0,-6410.0,-1699.0
1.72,0.8801780343055725,-0.04170791432261467,0.530382513999939,0.0,0.0,0.0,-0.816885232925415,-1.2606377601623535,-1.6711399555206299,0.38709956407546997,0.7440162301063538,0.530382513999939,35402.0,43282.0,38624.0,38832.0,0,0,0,0,38990.0078125,-385.0,-3937.0,-1851.0
1.74,0.8949390649795532,-0.03916452080011368,0.5319843292236328,0.0,0.0,0.0,-0.6974464058876038,-0.14340569078922272,-1.7056039571762085,0.38710615038871765,0.744425356388092,0.5319843292236328,36167.0,42125.0,37753.0,39695.0,0,0,0,0,38859.8828125,-1207.0,-2331.0,-1811.0
1.76,0.9147559404373169,-0.03530510142445564,0.5337027907371521,0.0,0.0,0.0,-0.6134251952171326,0.7278363108634949,-1.738521695137024,0.35090968012809753,0.7443781495094299,0.5337027907371521,36832.0,42500.0,36886.0,39030.0,0,0,0,0,38721.6640625,-1097.0,-2294.0,-1801.0
1.78,0.9303813576698303,-0.03302423283457756,0.5356081128120422,0.0,0.0,0.0,-0.46301576495170593,1.494461178779602,-1.7734339237213135,0.35095009207725525,0.7444031834602356,0.5356081128120422,35248.0,43496.0,37898.0,38022.0,0,0,0,0,38579.328125,-195.0,-4029.0,-1934.0
1.8,0.9467969536781311,-0.029457898810505867,0.537355363368988,0.0,0.0,0.0,-0.23464873433113098,2.2116241455078125,-1.8115276098251343,0.3508273661136627,0.744527280330658,0.537355363368988,32444.0,44112.0,40654.0,37070.0,0,0,0,0,38504.55859375,1513.0,-6053.0,-1969.0
