time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,B,C,X,S,T,Y,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
0.38,-0.005359559319913387,-0.017159277573227882,-0.001322255120612681,0.0,0.0,0.0,0.6863019466400146,0.4763062000274658,-0.8180751800537109,-0.009034695103764534,2.858788251876831,-0.0016768742352724075,-0.6766014695167542,0.14839814603328705,-0.0055664414539933205,-0.23331497609615326,2.8136844635009766,-0.02088874578475952,36602.0,42062.0,36210.0,34926.0,0,0,0,0,37450.03125,-3395.0,-961.0,-1730.0
0.4,-0.00684962747618556,-0.022720007225871086,-0.0010163600090891123,0.0,0.0,0.0,0.7654857635498047,0.4621945023536682,-0.8558309674263,-0.009055820293724537,2.858776807785034,-0.0009550109971314669,-0.677272617816925,0.14772699773311615,-0.007172531448304653,-0.23366791009902954,2.8133316040039062,-0.023568088188767433,36069.0,41539.0,40305.0,39135.0,0,0,0,0,39262.5546875,916.0,-3320.0,-1075.0
0.425,-0.008367069996893406,-0.026427436619997025,0.000225655225221999,0.0,0.0,0.0,0.8075839281082153,0.3949319124221802,-0.9169448614120483,-0.009079867042601109,2.8587186336517334,0.0013580743689090014,-0.6903669834136963,0.17263269424438477,-0.008954538032412529,-0.31742745637893677,2.80857253074646,-0.028089556843042374,36371.0,41679.0,40221.0,40169.0,0,0,0,0,39610.30078125,526.0,-526.0,-1308.0
0.44,-0.010379238985478878,-0.030891666188836098,-0.002711118198931217,0.0,0.0,0.0,0.5118668675422668,0.47216397523880005,-0.9899379014968872,-0.008960715495049953,2.858550548553467,-0.002514611929655075,-0.6907258033752441,0.1722738891839981,-0.01034761592745781,-0.31808334589004517,2.8079168796539307,-0.031528908759355545,36517.0,41685.0,38521.0,38949.0,0,0,0,0,38918.91796875,255.0,-3081.0,-1468.0
0.46,-0.014158031903207302,-0.03368574008345604,-0.0010065435199066997,0.0,0.0,0.0,-0.2349441647529602,0.5289145708084106,-1.0622568130493164,-0.008924921043217182,2.8585715293884277,-0.0004223539144732058,-0.6923932433128357,0.17060646414756775,-0.013824052177369595,-0.3173365592956543,2.8086636066436768,-0.03313745930790901,36999.0,39475.0,35611.0,39323.0,0,0,0,0,37874.05859375,-2330.0,-642.0,-1504.0
0.48,-0.011947358027100563,-0.03440991789102554,0.0025315843522548676,0.0,0.0,0.0,-1.1050200462341309,0.16812056303024292,-1.1895076036453247,-0.008863652125000954,2.8586061000823975,0.002732469467446208,-0.6840805411338806,0.2079191505908966,-0.010080520994961262,-0.45216822624206543,2.778832197189331,-0.032168198376894,36844.0,39948.0,35330.0,38814.0,0,0,0,0,37734.0625,340.0,364.0,-1645.0
0.5,-0.010402251034975052,-0.030397458001971245,0.002216730732470751,0.0,0.0,0.0,-2.0510590076446533,-0.20176836848258972,-1.3029602766036987,-0.008895644918084145,2.858767032623291,0.002216730732470751,-0.684059202671051,0.20794053375720978,-0.010741377249360085,-0.4496241807937622,2.781376361846924,-0.03112865425646305,37752.0,40474.0,37988.0,41562.0,0,0,0,0,39444.359375,-80.0,-1236.0,-1579.0
0.52,-0.011230984702706337,-0.028120392933487892,0.005714267957955599,0.0,0.0,0.0,-2.6285722255706787,-0.48606762290000916,-1.4119415283203125,-0.008926521055400372,2.858748435974121,0.005714267957955599,-0.6841827630996704,0.2078169584274292,-0.01156562753021717,-0.44669628143310547,2.784304141998291,-0.028490057215094566,36983.0,42073.0,37081.0,38647.0,0,0,0,0,38696.12109375,-2003.0,-3507.0,-1663.0
0.54,-0.013515740633010864,-0.029872309416532516,0.009869607165455818,0.0,0.0,0.0,-2.7908804416656494,-0.6598113179206848,-1.497387409210205,-0.00889663863927126,2.858766555786133,0.00988446082919836,-0.6854248046875,0.206574946641922,-0.014126508496701717,-0.4478324055671692,2.783167839050293,-0.03078765794634819,34874.0,42444.0,36596.0,35546.0,0,0,0,0,37365.72265625,-2896.0,-4023.0,-1641.0
0.56,-0.016525570303201675,-0.030692262575030327,0.019785085693001747,0.0,0.0,0.0,-2.796276807785034,-0.6320013403892517,-1.575617790222168,-0.008867151103913784,2.8586974143981934,0.019751979038119316,-0.6412187218666077,0.27578169107437134,-0.01739201880991459,-3.1540751457214355,2.7689249515533447,-0.030549481511116028,34766.0,39778.0,34118.0,35410.0,0,0,0,0,36018.51953125,-2536.0,-2265.0,-1626.0
0.58,-0.017391560599207878,-0.03535819053649902,0.025890162214636803,0.0,0.0,0.0,-2.4254002571105957,-0.6092603802680969,-1.6279585361480713,-0.00876142643392086,2.8587634563446045,0.025890162214636803,-0.6407924294471741,0.2762080729007721,-0.01787765696644783,-3.1578218936920166,2.7651782035827637,-0.03576429560780525,32710.0,36008.0,30978.0,34588.0,0,0,0,0,33571.9375,-2030.0,17.0,-1767.0
0.6,-0.021579522639513016,-0.03642219677567482,0.041114069521427155,0.0,0.0,0.0,-2.290961742401123,-0.5218676924705505,-1.6960090398788452,-0.008970826864242554,2.858955144882202,0.04117400571703911,-0.6426063179969788,0.2743941843509674,-0.02156987600028515,-3.1578166484832764,2.765183448791504,-0.0363207571208477,32907.0,39695.0,32781.0,37897.0,0,0,0,0,35820.34375,-963.0,-837.0,-2976.0
0.622,-0.019571496173739433,-0.03910289332270622,0.04923423007130623,0.0,0.0,0.0,-2.1128721237182617,-1.045418381690979,-1.7844127416610718,-0.009158165194094181,2.8592162132263184,0.04923423007130623,-0.6048950552940369,0.3861052691936493,-0.019571496173739433,-3.2044615745544434,2.8045380115509033,-0.03910289332270622,33131.0,38845.0,34663.0,36169.0,0,0,0,0,35702.3984375,100.0,-1466.0,-2552.0
0.64,-0.02028072066605091,-0.03958303481340408,0.06202215328812599,0.0,0.0,0.0,-2.1252822875976562,-1.167497992515564,-1.8200562000274658,-0.009433940052986145,2.859459400177002,0.06207490339875221,-0.6043486595153809,0.3866516053676605,-0.0196247398853302,-3.203357219696045,2.8056423664093018,-0.03832313045859337,31746.0,37014.0,31494.0,33762.0,0,0,0,0,33504.1484375,-893.0,-1993.0,-2580.0
0.66,-0.018526768311858177,-0.04221988841891289,0.07074666768312454,0.0,0.0,0.0,-2.105167865753174,-1.4938104152679443,-1.866987705230713,-0.009386065416038036,2.859489917755127,0.07074666768312454,-0.6033455729484558,0.38765472173690796,-0.018707575276494026,-3.2060341835021973,2.8029654026031494,-0.04261138662695885,30063.0,37109.0,32703.0,33413.0,0,0,0,0,33322.73828125,114.0,-2437.0,-2768.0
0.684,-0.017223648726940155,-0.04219755530357361,0.07581878453493118,0.0,0.0,0.0,-2.2740631103515625,-1.637226939201355,-1.9347145557403564,-0.009769330732524395,2.859830141067505,0.08061659336090088,-0.5512236952781677,0.5677763819694519,-0.017246324568986893,-3.218197822570801,2.8218023777008057,-0.042520951479673386,30925.0,37049.0,33255.0,34943.0,0,0,0,0,34043.16796875,-663.0,-2775.0,-1953.0
0.7,-0.01604907214641571,-0.04152289777994156,0.0877661257982254,0.0,0.0,0.0,-2.514277935028076,-1.6282974481582642,-2.001265525817871,-0.009897741489112377,2.85990309715271,0.0877661257982254,-0.5502049922943115,0.5687950849533081,-0.0159287191927433,-3.217136859893799,2.8228633403778076,-0.04163380339741707,33124.0,38728.0,34974.0,37274.0,0,0,0,0,36025.82421875,-599.0,-1441.0,-1968.0
0.72,-0.015913140028715134,-0.04073663800954819,0.09576130658388138,0.0,0.0,0.0,-2.710145950317383,-1.5019365549087524,-2.0508995056152344,-0.009901180863380432,2.859901189804077,0.09573537111282349,-0.5489417910575867,0.570058286190033,-0.013792349025607109,-3.2181525230407715,2.821847677230835,-0.043206553906202316,34845.0,39015.0,33403.0,37573.0,0,0,0,0,36209.01953125,-1443.0,0.0,-2085.0
0.745,-0.012748554348945618,-0.04189254716038704,0.0982494056224823,0.0,0.0,0.0,-2.708223819732666,-1.528141975402832,-2.080970048904419,-0.010412028059363365,2.8603434562683105,0.10197004675865173,-0.530748724937439,0.8062515258789062,-0.012323124334216118,-3.249892473220825,2.8391072750091553,-0.041846226900815964,34023.0,39045.0,34483.0,36941.0,0,0,0,0,36123.734375,-1893.0,-1737.0,-1871.0
0.76,-0.011787076480686665,-0.04161037504673004,0.1115594431757927,0.0,0.0,0.0,-2.6260581016540527,-1.3911110162734985,-2.127300977706909,-0.01065073162317276,2.860513925552368,0.11145725101232529,-0.5297132134437561,0.8072870373725891,-0.010197351686656475,-3.249103307723999,2.8398964405059814,-0.04068003222346306,34380.0,38476.0,34078.0,37678.0,0,0,0,0,36153.01171875,-449.0,249.0,-1945.0
0.78,-0.009772851131856441,-0.04020208865404129,0.11862853914499283,0.0,0.0,0.0,-2.550445556640625,-1.2675156593322754,-2.1474931240081787,-0.010678709484636784,2.8604960441589355,0.1185518205165863,-0.5294478535652161,0.8075523972511292,-0.00871185027062893,-3.248462677001953,2.8405370712280273,-0.039288148283958435,33595.0,39671.0,34617.0,36709.0,0,0,0,0,36148.84375,75.0,-2655.0,-2368.0
0.8,-0.008531730622053146,-0.03902282565832138,0.12557660043239594,0.0,0.0,0.0,-2.4272077083587646,-1.0415276288986206,-2.175281047821045,-0.010694623924791813,2.860485792160034,0.12546655535697937,-0.5218650698661804,1.0941349267959595,-0.00715189054608345,-3.2327260971069336,2.821274757385254,-0.038267526775598526,35845.0,42401.0,38531.0,39875.0,0,0,0,0,39163.80859375,503.0,-2299.0,-1959.0
0.82,-0.006512205116450787,-0.037673816084861755,0.13002541661262512,0.0,0.0,0.0,-2.2570607662200928,-0.7571908235549927,-2.204216957092285,-0.011147193610668182,2.860926866531372,0.13000647723674774,-0.5219508409500122,1.0940489768981934,-0.005910599138587713,-3.23226261138916,2.8217382431030273,-0.03676358982920647,37092.0,43006.0,37098.0,39268.0,0,0,0,0,39116.35546875,-1317.0,-2021.0,-2015.0
0.84,-0.0046682520769536495,-0.03608185052871704,0.13632352650165558,0.0,0.0,0.0,-2.110069990158081,-0.4866952896118164,-2.220644474029541,-0.01117774099111557,2.8609073162078857,0.13626602292060852,-0.5212794542312622,1.0947202444076538,-0.003603119170293212,-3.231809139251709,2.8221917152404785,-0.034982580691576004,36426.0,43164.0,36988.0,38750.0,0,0,0,0,38832.8828125,-493.0,-1636.0,-2133.0
0.86,-0.003001823555678129,-0.034770261496305466,0.14267633855342865,0.0,0.0,0.0,-1.8549119234085083,-0.2225632518529892,-2.2421069145202637,-0.011189584620296955,2.8608994483947754,0.1425793319940567,-0.5212749242782593,1.0947247743606567,-0.002069591311737895,-3.2314467430114746,2.822554111480713,-0.03304029628634453,36324.0,42212.0,37440.0,39900.0,0,0,0,0,38969.73046875,-1376.0,-2140.0,-2028.0
0.88,-0.001762667205184698,-0.03270750492811203,0.14631421864032745,0.0,0.0,0.0,-1.6281275749206543,0.02201293222606182,-2.281022548675537,-0.011455967091023922,2.8611629009246826,0.14865411818027496,-0.5168054699897766,2.1041946411132812,-0.00022585736587643623,-3.23315691947937,2.8498430252075195,-0.03160564973950386,34714.0,42496.0,37058.0,37880.0,0,0,0,0,38037.265625,-566.0,-2043.0,-2232.0
0.9,3.0106573831290007e-05,-0.030409423634409904,0.15531961619853973,0.0,0.0,0.0,-1.4070204496383667,0.2533973455429077,-2.3070003986358643,-0.011475836858153343,2.861150026321411,0.15525293350219727,-0.516806960105896,2.1041929721832275,0.001355511136353016,-3.2322757244110107,2.850724220275879,-0.0288169514387846,37243.0,44125.0,38403.0,40677.0,0,0,0,0,40112.0546875,-2003.0,-1218.0,-2323.0
0.92,0.0017837407067418098,-0.028044911101460457,0.1621459573507309,0.0,0.0,0.0,-1.1623456478118896,0.5409190654754639,-2.3464927673339844,-0.011473757214844227,2.8611514568328857,0.16212551295757294,-0.5167935490608215,2.1042063236236572,0.0029409511480480433,-3.2323553562164307,2.850644588470459,-0.027040956541895866,36392.0,45302.0,38080.0,40082.0,0,0,0,0,39964.98828125,-2183.0,-2658.0,-2292.0
0.94,0.00480933440849185,-0.025381874293088913,0.1705116629600525,0.0,0.0,0.0,-0.9006034135818481,0.68716961145401,-2.3898420333862305,-0.011855053715407848,2.8615031242370605,0.1705116629600525,-0.5160959959030151,3.0499043464660645,0.00480933440849185,-3.2324812412261963,2.8425190448760986,-0.025381874293088913,35572.0,43500.0,37420.0,39856.0,0,0,0,0,39087.23046875,-1787.0,-3520.0,-2278.0
0.96,0.00640813447535038,-0.02291800081729889,0.17804266512393951,0.0,0.0,0.0,-0.5957715511322021,0.8898109793663025,-2.4262967109680176,-0.011859942227602005,2.861499786376953,0.17804266512393951,-0.5161067247390747,3.049893617630005,0.00640813447535038,-3.232140302658081,2.842859983444214,-0.02291800081729889,35785.0,42463.0,36285.0,39087.0,0,0,0,0,38405.99609375,-1657.0,-2165.0,-2364.0
0.98,0.006714995950460434,-0.022323712706565857,0.18198636174201965,0.0,0.0,0.0,-0.42700833082199097,1.0102814435958862,-2.4429681301116943,-0.011855063028633595,2.8615031242370605,0.18595638871192932,-0.5162690281867981,3.0497312545776367,0.0077407099306583405,-3.232337236404419,2.842663049697876,-0.021028397604823112,34681.0,41947.0,36081.0,38187.0,0,0,0,0,37724.6015625,-1181.0,-2581.0,-2343.0
1.003,0.00968033168464899,-0.018375732004642487,0.19353052973747253,0.0,0.0,0.0,0.0725502073764801,1.3278706073760986,-2.5182478427886963,-0.0120553532615304,2.861701011657715,0.19353052973747253,-0.5236387848854065,3.179361343383789,0.009496763348579407,-3.2343978881835938,2.847602367401123,-0.01869586668908596,38389.0,45285.0,38589.0,41565.0,0,0,0,0,40957.875,-2356.0,-73.0,-2469.0
1.02,0.01000908948481083,-0.018127692863345146,0.19293630123138428,0.0,0.0,0.0,0.22716428339481354,1.420446515083313,-2.538609027862549,-0.01191540714353323,2.861563205718994,0.19292007386684418,-0.5238603949546814,3.1791396141052246,0.010561100207269192,-3.2343475818634033,2.8476526737213135,-0.016502272337675095,37638.0,43742.0,38298.0,42050.0,0,0,0,0,40432.0234375,-2334.0,-2438.0,-2393.0
1.04,0.011389018036425114,-0.015930304303765297,0.20070435106754303,0.0,0.0,0.0,0.48438072204589844,1.545506477355957,-2.582252025604248,-0.011913759633898735,2.8615641593933105,0.20069943368434906,-0.5240756273269653,3.178924560546875,0.011465230025351048,-3.234471559524536,2.8475286960601807,-0.014546745456755161,36973.0,43111.0,37693.0,41203.0,0,0,0,0,39745.5390625,-928.0,-2483.0,-2420.0
1.061,0.01176771055907011,-0.01395423337817192,0.20878270268440247,0.0,0.0,0.0,0.7468530535697937,1.665448546409607,-2.618839979171753,-0.011970491148531437,2.8616292476654053,0.21265949308872223,-0.5275371670722961,3.2254624366760254,0.01293260883539915,-3.2232413291931152,2.8417587280273438,-0.012268629856407642,35287.0,43125.0,36313.0,38635.0,0,0,0,0,38340.25,-1953.0,-1299.0,-2539.0
1.08,0.01293260883539915,-0.012268629856407642,0.2203381508588791,0.0,0.0,0.0,0.9821544885635376,1.752744197845459,-2.6485986709594727,-0.012116413563489914,2.8617708683013916,0.2203245908021927,-0.5278423428535461,3.2251572608947754,0.013030008412897587,-3.2224643230438232,2.8425357341766357,-0.010449755005538464,33743.0,41779.0,36303.0,38347.0,0,0,0,0,37543.0390625,-1513.0,-2214.0,-2528.0
1.1,0.013370153494179249,-0.009763067588210106,0.22953905165195465,0.0,0.0,0.0,1.125383734703064,1.7893667221069336,-2.6835765838623047,-0.01211441308259964,2.861772298812866,0.2295425683259964,-0.5276197791099548,3.2253799438476562,0.014030639082193375,-3.222777843475342,2.842222213745117,-0.008896347135305405,32246.0,40302.0,35158.0,37074.0,0,0,0,0,36195.47265625,-1221.0,-2229.0,-2551.0
1.12,0.013786272145807743,-0.008445557206869125,0.24217984080314636,0.0,0.0,0.0,1.2724138498306274,1.7911723852157593,-2.7161502838134766,-0.012170011177659035,2.8618292808532715,0.2421819418668747,-0.5279992818832397,3.2250006198883057,0.01413773000240326,-3.223276376724243,2.841723680496216,-0.007748466916382313,31891.0,41047.0,34533.0,35845.0,0,0,0,0,35829.1328125,-862.0,-1794.0,-2632.0
1.14,0.013000533916056156,-0.007414241787046194,0.2518010437488556,0.0,0.0,0.0,1.443882942199707,1.821700096130371,-2.7456138134002686,-0.012322519905865192,2.861980676651001,0.251791775226593,-0.5261830687522888,3.258816719055176,0.014266404323279858,-3.217926025390625,2.846074342727661,-0.004992408212274313,32180.0,39246.0,32608.0,35806.0,0,0,0,0,34960.17578125,-312.0,-2530.0,-2606.0
1.16,0.014573908410966396,-0.004182680509984493,0.26392096281051636,0.0,0.0,0.0,1.5055122375488281,1.7635977268218994,-2.7741899490356445,-0.012369876727461815,2.8620293140411377,0.26392629742622375,-0.5259193778038025,3.259080648422241,0.014864121563732624,-3.2185280323028564,2.8454723358154297,-0.004071376286447048,31799.0,39119.0,32333.0,35229.0,0,0,0,0,34620.7265625,-914.0,-1455.0,-2554.0
1.18,0.015541446395218372,-0.0032468456774950027,0.2746957838535309,0.0,0.0,0.0,1.6169198751449585,1.6873849630355835,-2.799661159515381,-0.012368187308311462,2.862030506134033,0.2746957838535309,-0.5254864692687988,3.2595133781433105,0.01564202271401882,-3.218536615371704,2.845463752746582,-0.002513884101063013,31995.0,39403.0,32831.0,35727.0,0,0,0,0,34989.29296875,-1613.0,-2727.0,-2612.0
1.2,0.015760740265250206,-0.0018024982418864965,0.2820760905742645,0.0,0.0,0.0,1.6727137565612793,1.622136116027832,-2.8087317943573,-0.01258915290236473,2.862243175506592,0.28207534551620483,-0.5262507796287537,3.2927491664886475,0.014781077392399311,-3.2450027465820312,2.8499972820281982,-0.0016598920337855816,30567.0,41039.0,35103.0,34787.0,0,0,0,0,35374.03125,-1712.0,-6627.0,-2540.0
1.22,0.012318610213696957,-0.0018103023758158088,0.28948286175727844,0.0,0.0,0.0,1.770864486694336,1.6555182933807373,-2.817039728164673,-0.012551325373351574,2.862187623977661,0.2894856333732605,-0.5283077359199524,3.2906923294067383,0.012247486039996147,-3.2467029094696045,2.848297119140625,-0.002449979539960623,31418.0,40262.0,34346.0,35394.0,0,0,0,0,35355.76953125,-1686.0,-4652.0,-2431.0
1.24,0.008517444133758545,-0.003650600090622902,0.2984451651573181,0.0,0.0,0.0,1.8851933479309082,1.660645842552185,-2.8160581588745117,-0.012567001394927502,2.8621768951416016,0.2984451651573181,-0.531146764755249,3.287853240966797,0.008159230463206768,-3.2480592727661133,2.846940755844116,-0.003255666932091117,32796.0,38684.0,33124.0,36692.0,0,0,0,0,35324.19140625,-530.0,-643.0,-2329.0
1.26,0.008383959531784058,-0.002710814354941249,0.3076413869857788,0.0,0.0,0.0,1.8052148818969727,1.3287748098373413,-2.79392409324646,-0.012555521912872791,2.8621771335601807,0.30764809250831604,-0.525644063949585,3.293355941772461,0.008984469808638096,-3.2615246772766113,2.850475311279297,-0.002090965397655964,32357.0,37869.0,32467.0,36455.0,0,0,0,0,34787.5625,-988.0,767.0,-2397.0
1.28,0.007506351452320814,-0.001370040699839592,0.3188306391239166,0.0,0.0,0.0,1.6356090307235718,0.7186135053634644,-2.7444610595703125,-0.012627040036022663,2.862243890762329,0.3188306391239166,-0.5262899994850159,3.292710065841675,0.007506351452320814,-3.261510133743286,2.850489854812622,-0.001370040699839592,32266.0,38304.0,32584.0,36106.0,0,0,0,0,34815.5546875,-1271.0,-580.0,-2355.0
