lighthouse.x_x,lighthouse.x_y,lighthouse.y_x,lighthouse.y_y,lighthouse.z_x,lighthouse.z_y,stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y
381186.,0.2292755842,381186.,-0.1570139378,381186.,0.4193847179,381186.,0.2821864784,381186.,-0.1521426439,381186.,0.5526355505
381196.,0.2292755842,381196.,-0.1570139378,381196.,0.4193847179,381196.,0.2865592837,381196.,-0.1514643878,381196.,0.5518817902
381206.,0.2292755842,381206.,-0.1570139378,381206.,0.4193847179,381206.,0.290612638,381206.,-0.1522427946,381206.,0.5520966053
381216.,0.2292755842,381216.,-0.1570139378,381216.,0.4193847179,381216.,0.2928403914,381216.,-0.1511284709,381216.,0.5522853732
381226.,0.2292755842,381226.,-0.1570139378,381226.,0.4193847179,381226.,0.294521004,381226.,-0.1515833437,381226.,0.5524446368
381236.,0.2292755842,381236.,-0.1570139378,381236.,0.4193847179,381236.,0.2972147167,381236.,-0.1507413387,381236.,0.5529548526
381246.,0.2292755842,381246.,-0.1570139378,381246.,0.4193847179,381246.,0.2995260358,381246.,-0.1510440409,381246.,0.5530571938
381256.,0.2292755842,381256.,-0.1570139378,381256.,0.4193847179,381256.,0.3071641922,381256.,-0.1516836286,381256.,0.5530925393
381266.,0.2292755842,381266.,-0.1570139378,381266.,0.4193847179,381266.,0.3116610348,381266.,-0.1507661939,381266.,0.5531226993
381276.,0.2292755842,381276.,-0.1570139378,381276.,0.4193847179,381276.,0.3128564358,381276.,-0.1511265934,381276.,0.5525168180
381286.,0.2292755842,381286.,-0.1570139378,381286.,0.4193847179,381286.,0.3221907914,381286.,-0.1501305848,381286.,0.5524339676
381296.,0.2292755842,381296.,-0.1570139378,381296.,0.4193847179,381296.,0.3225700855,381296.,-0.1503670514,381296.,0.5523991585
381306.,0.2292755842,381306.,-0.1570139378,381306.,0.4193847179,381306.,0.3298636079,381306.,-0.1507213712,381306.,0.5523021221
381316.,0.2292755842,381316.,-0.1570139378,381316.,0.4193847179,381316.,0.3320783973,381316.,-0.1510745287,381316.,0.5522453189
381326.,0.2292755842,381326.,-0.1570139378,381326.,0.4193847179,381326.,0.3391023874,381326.,-0.1513380557,381326.,0.5504233837
381336.,0.3505533338,381336.,-0.1515994817,381336.,0.5410851240,381336.,0.3433250487,381336.,-0.1515012383,381336.,0.5502532721
381346.,0.3505533338,381346.,-0.1515994817,381346.,0.5410851240,381346.,0.3554826677,381346.,-0.1512651294,381346.,0.5498187542
381356.,0.3621481657,381356.,-0.1519912630,381356.,0.5407633781,381356.,0.3617338836,381356.,-0.1509977579,381356.,0.5496296287
381366.,0.3621481657,381366.,-0.1519912630,381366.,0.5407633781,381366.,0.3682689071,381366.,-0.1510715932,381366.,0.5470311046
381376.,0.3745515347,381376.,-0.1527335942,381376.,0.5397421718,381376.,0.3747240603,381376.,-0.1507865638,381376.,0.5467599034
381386.,0.3745515347,381386.,-0.1527335942,381386.,0.5397421718,381386.,0.3811609745,381386.,-0.1511400491,381386.,0.5463428497
381396.,0.3874160051,381396.,-0.1533803046,381396.,0.5393640995,381396.,0.3880386353,381396.,-0.1508362591,381396.,0.5461042523
381406.,0.3874160051,381406.,-0.1533803046,381406.,0.5393640995,381406.,0.39455387,381406.,-0.1512165517,381406.,0.5457456708
381416.,0.40080598,381416.,-0.1541869640,381416.,0.5388439894,381416.,0.4017599225,381416.,-0.1510467380,381416.,0.5445155501
381426.,0.40080598,381426.,-0.1541869640,381426.,0.5388439894,381426.,0.4085310698,381426.,-0.1514842957,381426.,0.5442480445
381436.,0.40080598,381436.,-0.1541869640,381436.,0.5388439894,381436.,0.4159722626,381436.,-0.1512442976,381436.,0.5441297889
381446.,0.40080598,381446.,-0.1541869640,381446.,0.5388439894,381446.,0.4231793284,381446.,-0.1510058492,381446.,0.5441132784
381456.,0.40080598,381456.,-0.1541869640,381456.,0.5388439894,381456.,0.4312146902,381456.,-0.1507751197,381456.,0.5414037108
381466.,0.40080598,381466.,-0.1541869640,381466.,0.5388439894,381466.,0.4385453165,381466.,-0.1506621838,381466.,0.5413520932
381476.,0.4438782334,381476.,-0.1568332911,381476.,0.5388706923,381476.,0.4468338788,381476.,-0.1504679620,381476.,0.5412930250
381486.,0.4438782334,381486.,-0.1568332911,381486.,0.5388706923,381486.,0.4536379874,381486.,-0.1516495794,381486.,0.5413094759
381496.,0.4587243795,381496.,-0.1576960236,381496.,0.5396820307,381496.,0.461904794,381496.,-0.1514936537,381496.,0.5383281708
381506.,0.4587243795,381506.,-0.1576960236,381506.,0.5396820307,381506.,0.4693145156,381506.,-0.1524901539,381506.,0.5383380055
381516.,0.4587243795,381516.,-0.1576960236,381516.,0.5396820307,381516.,0.4779811502,381516.,-0.1523340046,381516.,0.5383278131
381526.,0.4587243795,381526.,-0.1576960236,381526.,0.5396820307,381526.,0.4854314625,381526.,-0.1521977484,381526.,0.5384840965
381536.,0.4892337024,381536.,-0.1597451866,381536.,0.5410686731,381536.,0.4944406152,381536.,-0.1520324200,381536.,0.5385731459
381546.,0.4892337024,381546.,-0.1597451866,381546.,0.5410686731,381546.,0.5009875894,381546.,-0.1533064246,381546.,0.5370894074
381556.,0.4892337024,381556.,-0.1597451866,381556.,0.5410686731,381556.,0.5094758868,381556.,-0.1531987190,381556.,0.5372534394
381566.,0.5188154578,381566.,-0.1581356823,381566.,0.5445289016,381566.,0.5179349780,381566.,-0.1534565091,381566.,0.5376951098
381576.,0.5188154578,381576.,-0.1581356823,381576.,0.5445289016,381576.,0.5254278183,381576.,-0.1532988697,381576.,0.5380629897
381586.,0.5188154578,381586.,-0.1581356823,381586.,0.5445289016,381586.,0.5343019962,381586.,-0.1532066315,381586.,0.5360623002
381596.,0.5188154578,381596.,-0.1581356823,381596.,0.5445289016,381596.,0.5418717265,381596.,-0.1530728042,381596.,0.5363682508
381606.,0.5188154578,381606.,-0.1581356823,381606.,0.5445289016,381606.,0.5504769087,381606.,-0.1530715525,381606.,0.5366653204
381616.,0.5497009754,381616.,-0.1643073261,381616.,0.5466062427,381616.,0.5582026243,381616.,-0.1529392004,381616.,0.5370491147
381626.,0.5497009754,381626.,-0.1643073261,381626.,0.5466062427,381626.,0.5654398799,381626.,-0.1548671871,381626.,0.5377144217
381636.,0.5497009754,381636.,-0.1643073261,381636.,0.5466062427,381636.,0.5725179911,381636.,-0.1550792307,381636.,0.5386971235
381646.,0.5774891376,381646.,-0.1629863828,381646.,0.5511559248,381646.,0.5803123116,381646.,-0.1557226181,381646.,0.5395345688
381656.,0.5774891376,381656.,-0.1629863828,381656.,0.5511559248,381656.,0.587451458,381656.,-0.1557392329,381656.,0.5401622057
381666.,0.5774891376,381666.,-0.1629863828,381666.,0.5511559248,381666.,0.5954139233,381666.,-0.1557645053,381666.,0.5407883525
381676.,0.5774891376,381676.,-0.1629863828,381676.,0.5511559248,381676.,0.6023491621,381676.,-0.1556453556,381676.,0.5439454913
381686.,0.5774891376,381686.,-0.1629863828,381686.,0.5511559248,381686.,0.6103859544,381686.,-0.1555795521,381686.,0.5447635651
381696.,0.5774891376,381696.,-0.1629863828,381696.,0.5511559248,381696.,0.6170086265,381696.,-0.1554577351,381696.,0.545630157
381706.,0.5774891376,381706.,-0.1629863828,381706.,0.5511559248,381706.,0.624786675,381706.,-0.1553303003,381706.,0.5464713573
381716.,0.5774891376,381716.,-0.1629863828,381716.,0.5511559248,381716.,0.6313236356,381716.,-0.1551278383,381716.,0.5520442128
381726.,0.5774891376,381726.,-0.1629863828,381726.,0.5511559248,381726.,0.6375976205,381726.,-0.1549991667,381726.,0.5531721711
381736.,0.5774891376,381736.,-0.1629863828,381736.,0.5511559248,381736.,0.6444149613,381736.,-0.1548397392,381736.,0.5542771816
381746.,0.5774891376,381746.,-0.1629863828,381746.,0.5511559248,381746.,0.6511089206,381746.,-0.1549377441,381746.,0.5553655028
381756.,0.5774891376,381756.,-0.1629863828,381756.,0.5511559248,381756.,0.6577351093,381756.,-0.1548030078,381756.,0.5564312339
381776.,0.5774891376,381776.,-0.1629863828,381776.,0.5511559248,381776.,0.6705078483,381776.,-0.1545011997,381776.,0.5610979795
381806.,0.5774891376,381806.,-0.1629863828,381806.,0.5511559248,381806.,0.6874083877,381806.,-0.1542983502,381806.,0.5665834546
381846.,0.5774891376,381846.,-0.1629863828,381846.,0.5511559248,381846.,0.708571136,381846.,-0.1539171636,381846.,0.5702108741
381896.,0.5774891376,381896.,-0.1629863828,381896.,0.5511559248,381896.,0.7315011621,381896.,-0.1533090174,381896.,0.5742426515
381926.,0.5774891376,381926.,-0.1629863828,381926.,0.5511559248,381926.,0.7426704764,381926.,-0.1534351557,381926.,0.5752218962
381996.,0.5774891376,381996.,-0.1629863828,381996.,0.5511559248,381996.,0.7651221156,381996.,-0.1529203802,381996.,0.5752568841
382016.,0.5774891376,382016.,-0.1629863828,382016.,0.5511559248,382016.,0.7687192559,382016.,-0.1521157622,382016.,0.5749820471
382046.,0.5774891376,382046.,-0.1629863828,382046.,0.5511559248,382046.,0.7747184634,382046.,-0.1523942351,382046.,0.5727636814
382086.,0.5774891376,382086.,-0.1629863828,382086.,0.5511559248,382086.,0.7794303298,382086.,-0.1515022367,382086.,0.5682366490
382136.,0.7371453047,382136.,-0.1743085086,382136.,0.5586394072,382136.,0.7527981997,382136.,-0.1640210003,382136.,0.5638875365
382166.,0.7365568280,382166.,-0.1739384234,382166.,0.5578371882,382166.,0.7456939220,382166.,-0.1676185876,382166.,0.5614104271
382206.,0.7341707945,382206.,-0.1731493920,382206.,0.5571428537,382206.,0.7380825877,382206.,-0.1700946689,382206.,0.5577994585
382256.,0.7310874462,382256.,-0.1722496599,382256.,0.5572022796,382256.,0.7314739227,382256.,-0.171406284,382256.,0.5547289252
382276.,0.7274312973,382276.,-0.171533525,382276.,0.5579644442,382276.,0.7286575437,382276.,-0.1714888215,382276.,0.5546789169
382296.,0.7274312973,382296.,-0.171533525,382296.,0.5579644442,382296.,0.7264190316,382296.,-0.1716586351,382296.,0.5537637472
382336.,0.7274312973,382336.,-0.171533525,382336.,0.5579644442,382336.,0.7217178941,382336.,-0.1716127694,382336.,0.5545709133
382456.,0.7189114094,382456.,-0.1664148569,382456.,0.5690381527,382456.,0.7133454680,382456.,-0.1686053574,382456.,0.5628184676
382496.,0.7201235294,382496.,-0.1649404466,382496.,0.5714084506,382496.,0.7152431011,382496.,-0.1659606546,382496.,0.5673780441
382536.,0.7201235294,382536.,-0.1649404466,382536.,0.5714084506,382536.,0.7157087326,382536.,-0.1639961302,382536.,0.5701523423
382556.,0.7201235294,382556.,-0.1649404466,382556.,0.5714084506,382556.,0.7163085341,382556.,-0.1628330201,382556.,0.5710172057
382566.,0.7201235294,382566.,-0.1649404466,382566.,0.5714084506,382566.,0.7168474197,382566.,-0.1624217927,382566.,0.5713763833
382596.,0.7201235294,382596.,-0.1649404466,382596.,0.5714084506,382596.,0.7183865309,382596.,-0.1601737589,382596.,0.5717556477
382606.,0.7201235294,382606.,-0.1649404466,382606.,0.5714084506,382606.,0.7187409401,382606.,-0.1595486999,382606.,0.571941793
382616.,0.7201235294,382616.,-0.1649404466,382616.,0.5714084506,382616.,0.71972996,382616.,-0.1591201872,382616.,0.5720903277
382626.,0.7201235294,382626.,-0.1649404466,382626.,0.5714084506,382626.,0.7207582593,382626.,-0.1584982276,382626.,0.5722100139
382636.,0.7201235294,382636.,-0.1649404466,382636.,0.5714084506,382636.,0.7213358879,382636.,-0.1579267085,382636.,0.5723121762
382646.,0.7201235294,382646.,-0.1649404466,382646.,0.5714084506,382646.,0.7219476104,382646.,-0.1568327397,382646.,0.5722312927
382656.,0.7201235294,382656.,-0.1649404466,382656.,0.5714084506,382656.,0.7237631679,382656.,-0.1559976041,382656.,0.5722700953
382666.,0.7201235294,382666.,-0.1649404466,382666.,0.5714084506,382666.,0.7248901725,382666.,-0.1551233381,382666.,0.5722967982
382696.,0.7447218895,382696.,-0.1566829383,382696.,0.5766490102,382696.,0.7338609695,382696.,-0.1543700546,382696.,0.5726897717
382766.,0.7562305927,382766.,-0.1547904313,382766.,0.5765500069,382766.,0.7521554232,382766.,-0.1520167291,382766.,0.5725032687
382836.,0.7642281055,382836.,-0.1537199914,382836.,0.5764086246,382836.,0.7670124173,382836.,-0.149352029,382836.,0.5710810423
382856.,0.7763297558,382856.,-0.1527864784,382856.,0.5760864019,382856.,0.771655798,382856.,-0.1492121071,382856.,0.5711188316
382896.,0.7763297558,382896.,-0.1527864784,382896.,0.5760864019,382896.,0.7780709267,382896.,-0.1476308405,382896.,0.5714349747
382926.,0.7875370383,382926.,-0.1523303092,382926.,0.5761182904,382926.,0.7839457989,382926.,-0.1478221565,382926.,0.5718515515
382976.,0.7907437682,382976.,-0.1521108896,382976.,0.5765191913,382976.,0.7922926545,382976.,-0.1471323073,382976.,0.5730236769
383046.,0.7996660471,383046.,-0.1521733999,383046.,0.5766000152,383046.,0.8014596105,383046.,-0.146872893,383046.,0.5726714134
383076.,0.7996660471,383076.,-0.1521733999,383076.,0.5766000152,383076.,0.8041785359,383076.,-0.1463703662,383076.,0.5725835562
383126.,0.8094190359,383126.,-0.1524271816,383126.,0.5765174627,383126.,0.8077886701,383126.,-0.1474769413,383126.,0.5719213486
383196.,0.8121846318,383196.,-0.1526977718,383196.,0.5763235092,383196.,0.8104943037,383196.,-0.1498229802,383196.,0.5722067952
383216.,0.8121846318,383216.,-0.1526977718,383216.,0.5763235092,383216.,0.8100192547,383216.,-0.1499257833,383216.,0.5720889568
383226.,0.8121846318,383226.,-0.1526977718,383226.,0.5763235092,383226.,0.8098241687,383226.,-0.1500844061,383226.,0.5720521212
383236.,0.8121846318,383236.,-0.1526977718,383236.,0.5763235092,383236.,0.8093877435,383236.,-0.1500780731,383236.,0.5720096827
383246.,0.8112891912,383246.,-0.1530266702,383246.,0.5757563114,383246.,0.8096373677,383246.,-0.1508400291,383246.,0.5720872879
383256.,0.8112891912,383256.,-0.1530266702,383256.,0.5757563114,383256.,0.8093037009,383256.,-0.1508765072,383256.,0.5720391273
383266.,0.8112891912,383266.,-0.1530266702,383266.,0.5757563114,383266.,0.8088801503,383266.,-0.1509373337,383266.,0.5715793371
383276.,0.8112891912,383276.,-0.1530266702,383276.,0.5757563114,383276.,0.8082866073,383276.,-0.1511027962,383276.,0.5714923143
383286.,0.8112891912,383286.,-0.1530266702,383286.,0.5757563114,383286.,0.8075242043,383286.,-0.1510880738,383286.,0.5714040995
383296.,0.8112891912,383296.,-0.1530266702,383296.,0.5757563114,383296.,0.8070195317,383296.,-0.1510901749,383296.,0.5713126659
383306.,0.8112891912,383306.,-0.1530266702,383306.,0.5757563114,383306.,0.8062751293,383306.,-0.1514387578,383306.,0.5707333088
383316.,0.8112891912,383316.,-0.1530266702,383316.,0.5757563114,383316.,0.8055971265,383316.,-0.1514880061,383316.,0.5706219673
383326.,0.8112891912,383326.,-0.1530266702,383326.,0.5757563114,383326.,0.8048085570,383326.,-0.1514598727,383326.,0.5705132484
383336.,0.8112891912,383336.,-0.1530266702,383336.,0.5757563114,383336.,0.8043782115,383336.,-0.1512481272,383336.,0.5704112053
383346.,0.8112891912,383346.,-0.1530266702,383346.,0.5757563114,383346.,0.8033342957,383346.,-0.15148516,383346.,0.5701909661
383356.,0.8055470586,383356.,-0.1523000002,383356.,0.5754296184,383356.,0.8031105399,383356.,-0.1515609920,383356.,0.5702335835
383366.,0.8055470586,383366.,-0.1523000002,383366.,0.5754296184,383366.,0.8026540279,383366.,-0.151723817,383366.,0.5701544285
383376.,0.8055470586,383376.,-0.1523000002,383376.,0.5754296184,383376.,0.8014316559,383376.,-0.1515370309,383376.,0.5700776577
383386.,0.8055470586,383386.,-0.1523000002,383386.,0.5754296184,383386.,0.8005340099,383386.,-0.1515257806,383386.,0.5700147152
383396.,0.8055470586,383396.,-0.1523000002,383396.,0.5754296184,383396.,0.7995623946,383396.,-0.1515114605,383396.,0.570350945
383406.,0.8055470586,383406.,-0.1523000002,383406.,0.5754296184,383406.,0.7986189127,383406.,-0.1514824629,383406.,0.5703261495
383416.,0.8055470586,383416.,-0.1523000002,383416.,0.5754296184,383416.,0.7976609468,383416.,-0.1514537334,383416.,0.5703063011
383426.,0.8055470586,383426.,-0.1523000002,383426.,0.5754296184,383426.,0.7966830730,383426.,-0.1514068842,383426.,0.570286274
383436.,0.8055470586,383436.,-0.1523000002,383436.,0.5754296184,383436.,0.7946584225,383436.,-0.151120618,383436.,0.5721564889
383446.,0.8055470586,383446.,-0.1523000002,383446.,0.5754296184,383446.,0.7936170697,383446.,-0.1510475427,383446.,0.5722433329
383456.,0.8055470586,383456.,-0.1523000002,383456.,0.5754296184,383456.,0.7925278544,383456.,-0.1509554237,383456.,0.5723325014
383466.,0.8055470586,383466.,-0.1523000002,383466.,0.5754296184,383466.,0.7915160656,383466.,-0.1508443505,383466.,0.5724219084
383496.,0.8055470586,383496.,-0.1523000002,383496.,0.5754296184,383496.,0.7886928916,383496.,-0.1502623707,383496.,0.5728527308
383506.,0.8055470586,383506.,-0.1523000002,383506.,0.5754296184,383506.,0.7876243591,383506.,-0.1504740566,383506.,0.5729107857
383546.,0.8055470586,383546.,-0.1523000002,383546.,0.5754296184,383546.,0.7828225493,383546.,-0.1494178474,383546.,0.5716792941
383556.,0.7895175219,383556.,-0.1493492723,383556.,0.5746966600,383556.,0.7849877477,383556.,-0.1492019147,383556.,0.5717115402
383566.,0.7895175219,383566.,-0.1493492723,383566.,0.5746966600,383566.,0.7840127945,383566.,-0.1489102542,383566.,0.5706456304
383576.,0.78792274,383576.,-0.1488170475,383576.,0.5746355653,383576.,0.7841225266,383576.,-0.1485742778,383576.,0.5706073642
383586.,0.78792274,383586.,-0.1488170475,383586.,0.5746355653,383586.,0.783213377,383586.,-0.1483367831,383586.,0.5704774857
383596.,0.7865297794,383596.,-0.14829956,383596.,0.5744060278,383596.,0.7835562825,383596.,-0.1482025832,383596.,0.5704737902
383636.,0.7840307951,383636.,-0.1471738517,383636.,0.5740624666,383636.,0.7805603147,383636.,-0.1470994502,383636.,0.5703940392
383696.,0.7809436917,383696.,-0.1450773478,383696.,0.5732072592,383696.,0.7778112292,383696.,-0.1449371725,383696.,0.5700384378
383716.,0.7809436917,383716.,-0.1450773478,383716.,0.5732072592,383716.,0.7766752243,383716.,-0.1440749317,383716.,0.5702870488
383746.,0.7791274786,383746.,-0.1429456621,383746.,0.5727303028,383746.,0.7760716081,383746.,-0.1427072138,383746.,0.5705456734
383856.,0.7772785425,383856.,-0.131597206,383856.,0.5714251995,383856.,0.7740423679,383856.,-0.1312921941,383856.,0.5685998797
383926.,0.7775388956,383926.,-0.1251638234,383926.,0.570784688,383926.,0.7740204930,383926.,-0.1178923473,383926.,0.5697667003
383956.,0.7782019377,383956.,-0.1168946326,383956.,0.5700142384,383956.,0.7746126056,383956.,-0.1100276113,383956.,0.5696333051
383966.,0.7807254791,383966.,-0.1110824421,383966.,0.5693937540,383966.,0.7755722404,383966.,-0.107906051,383966.,0.5704151392
383976.,0.7807254791,383976.,-0.1110824421,383976.,0.5693937540,383976.,0.7755777836,383976.,-0.1050116047,383976.,0.5703974962
384056.,0.7807254791,384056.,-0.1110824421,384056.,0.5693937540,384056.,0.7759206295,384056.,-0.0750525370,384056.,0.5711166263
384076.,0.7807254791,384076.,-0.1110824421,384076.,0.5693937540,384076.,0.7759026885,384076.,-0.0659181699,384076.,0.5709396005
384126.,0.7846487164,384126.,-0.0515588969,384126.,0.5649563074,384126.,0.7782974243,384126.,-0.0408320278,384126.,0.5699733496
384176.,0.7879141569,384176.,-0.0193041600,384176.,0.5624699593,384176.,0.7822830677,384176.,-0.0119345225,384176.,0.5676626563
384236.,0.7913755178,384236.,0.0172955785,384236.,0.5604985356,384236.,0.7863720655,384236.,0.0266048964,384236.,0.5654806495
384296.,0.7913755178,384296.,0.0172955785,384296.,0.5604985356,384296.,0.7871094346,384296.,0.0703961849,384296.,0.5618981123
384306.,0.7913755178,384306.,0.0172955785,384306.,0.5604985356,384306.,0.7871670723,384306.,0.0786575302,384306.,0.5616036057
384316.,0.7913755178,384316.,0.0172955785,384316.,0.5604985356,384316.,0.7870584130,384316.,0.0856842101,384316.,0.5593278408
384326.,0.7913755178,384326.,0.0172955785,384326.,0.5604985356,384326.,0.7870659232,384326.,0.0938543081,384326.,0.5589998364
384336.,0.7913755178,384336.,0.0172955785,384336.,0.5604985356,384336.,0.7870943546,384336.,0.1011351272,384336.,0.5587484837
384346.,0.7913755178,384346.,0.0172955785,384346.,0.5604985356,384346.,0.7871378660,384346.,0.1080347002,384346.,0.5585473776
384356.,0.7913755178,384356.,0.0172955785,384356.,0.5604985356,384356.,0.7868489027,384356.,0.1167267635,384356.,0.5582848191
384416.,0.7913755178,384416.,0.0172955785,384416.,0.5604985356,384416.,0.7869255543,384416.,0.1631392837,384416.,0.5548880100
384476.,0.8085076809,384476.,0.1641632020,384476.,0.5576837659,384476.,0.7949972153,384476.,0.1954981983,384476.,0.5567269921
384486.,0.8085076809,384486.,0.1641632020,384486.,0.5576837659,384486.,0.7949624658,384486.,0.2016301453,384486.,0.5568963885
384556.,0.8042960167,384556.,0.2198345065,384556.,0.5621541739,384556.,0.8012414575,384556.,0.2351290584,384556.,0.5632734895
384606.,0.8085105419,384606.,0.2300268561,384606.,0.5614618063,384606.,0.8015952706,384606.,0.2594552934,384606.,0.5662243962
384616.,0.8085105419,384616.,0.2300268561,384616.,0.5614618063,384616.,0.8014349341,384616.,0.2641516328,384616.,0.5664779544
384626.,0.8085105419,384626.,0.2300268561,384626.,0.5614618063,384626.,0.8012558818,384626.,0.2689830065,384626.,0.5676339269
384636.,0.8036258817,384636.,0.2552244365,384636.,0.5632001162,384636.,0.8018860817,384636.,0.2710026801,384636.,0.567753613
384646.,0.8036258817,384646.,0.2552244365,384646.,0.5632001162,384646.,0.8017112017,384646.,0.2755191922,384646.,0.5679474473
384656.,0.8036258817,384656.,0.2552244365,384656.,0.5632001162,384656.,0.8015452623,384656.,0.2797065973,384656.,0.5681068301
384666.,0.8036258817,384666.,0.2552244365,384666.,0.5632001162,384666.,0.8012498617,384666.,0.2840245068,384666.,0.5669771433
384676.,0.8036258817,384676.,0.2552244365,384676.,0.5632001162,384676.,0.8011618853,384676.,0.2877589762,384676.,0.5669863224
384686.,0.8043167591,384686.,0.2701757848,384686.,0.5619440079,384686.,0.8010317683,384686.,0.2884842753,384686.,0.5668126345
384696.,0.8043167591,384696.,0.2701757848,384696.,0.5619440079,384696.,0.8007907867,384696.,0.2922661304,384696.,0.5667350888
384756.,0.799967289,384756.,0.2878159583,384756.,0.5605546832,384756.,0.7983630896,384756.,0.3061572015,384756.,0.5676085949
384796.,0.799967289,384796.,0.2878159583,384796.,0.5605546832,384796.,0.796071589,384796.,0.3156282604,384796.,0.5669993758
384806.,0.799967289,384806.,0.2878159583,384806.,0.5605546832,384806.,0.7956305742,384806.,0.3181009889,384806.,0.5660321712
384816.,0.7934521437,384816.,0.3035525978,384816.,0.5585460663,384816.,0.7944566607,384816.,0.3171948493,384816.,0.5656093955
384826.,0.7934521437,384826.,0.3035525978,384826.,0.5585460663,384826.,0.7937569022,384826.,0.3189882636,384826.,0.5653783679
384836.,0.7913293242,384836.,0.3067289591,384836.,0.5580285788,384836.,0.7928841710,384836.,0.3185007870,384836.,0.5649117231
384846.,0.7913293242,384846.,0.3067289591,384846.,0.5580285788,384846.,0.7920902371,384846.,0.3200682104,384846.,0.5620340705
384856.,0.7913293242,384856.,0.3067289591,384856.,0.5580285788,384856.,0.7914850712,384856.,0.3217074871,384856.,0.561676085
384866.,0.7913293242,384866.,0.3067289591,384866.,0.5580285788,384866.,0.7907782793,384866.,0.3227446675,384866.,0.561326623
384876.,0.7876113653,384876.,0.3114827871,384876.,0.5563048720,384876.,0.7896316051,384876.,0.3219690323,384876.,0.5608348250
384886.,0.7876113653,384886.,0.3114827871,384886.,0.5563048720,384886.,0.7890540361,384886.,0.32317397,384886.,0.5595529079
384896.,0.7876113653,384896.,0.3114827871,384896.,0.5563048720,384896.,0.7881298661,384896.,0.3241797388,384896.,0.5592100024
384926.,0.7816724777,384926.,0.315410167,384926.,0.5542787313,384926.,0.7844644189,384926.,0.3244696259,384926.,0.5581837893
384996.,0.7791928649,384996.,0.3168711960,384996.,0.5541790724,384996.,0.7773404121,384996.,0.3267171383,384996.,0.5537263751
385056.,0.7724601030,385056.,0.3195480108,385056.,0.5535145998,385056.,0.7710952163,385056.,0.3261566460,385056.,0.5534123182
385066.,0.7724601030,385066.,0.3195480108,385066.,0.5535145998,385066.,0.7702700496,385066.,0.3263833821,385066.,0.5521134734
385076.,0.7724601030,385076.,0.3195480108,385076.,0.5535145998,385076.,0.7693800926,385076.,0.3267063797,385076.,0.5520889759
385086.,0.7724601030,385086.,0.3195480108,385086.,0.5535145998,385086.,0.7686097622,385086.,0.3268834352,385086.,0.5520934463
385096.,0.7724601030,385096.,0.3195480108,385096.,0.5535145998,385096.,0.7674347162,385096.,0.3265398741,385096.,0.5521247983
385106.,0.7724601030,385106.,0.3195480108,385106.,0.5535145998,385106.,0.766628027,385106.,0.3266230524,385106.,0.5521790385
385116.,0.7724601030,385116.,0.3195480108,385116.,0.5535145998,385116.,0.7652344108,385116.,0.3266134858,385116.,0.5521826744
385126.,0.7724601030,385126.,0.3195480108,385126.,0.5535145998,385126.,0.7644380331,385126.,0.3266969025,385126.,0.5522766709
385136.,0.7724601030,385136.,0.3195480108,385136.,0.5535145998,385136.,0.7637096047,385136.,0.3269120753,385136.,0.5523845553
385146.,0.7724601030,385146.,0.3195480108,385146.,0.5535145998,385146.,0.7632079124,385146.,0.3269595802,385146.,0.5525071621
385156.,0.7724601030,385156.,0.3195480108,385156.,0.5535145998,385156.,0.7620736361,385156.,0.3273871839,385156.,0.5528405309
385166.,0.7724601030,385166.,0.3195480108,385166.,0.5535145998,385166.,0.7615046501,385166.,0.3275021613,385166.,0.5530011058
385176.,0.7724601030,385176.,0.3195480108,385176.,0.5535145998,385176.,0.7597605586,385176.,0.3276865482,385176.,0.5531658530
385186.,0.7724601030,385186.,0.3195480108,385186.,0.5535145998,385186.,0.7590062022,385186.,0.3280092478,385186.,0.5533330441
385196.,0.7724601030,385196.,0.3195480108,385196.,0.5535145998,385196.,0.7581088543,385196.,0.3283162415,385196.,0.5544909835
385206.,0.7724601030,385206.,0.3195480108,385206.,0.5535145998,385206.,0.7573665380,385206.,0.3285742700,385206.,0.5547242165
385216.,0.7724601030,385216.,0.3195480108,385216.,0.5535145998,385216.,0.7567407489,385216.,0.3288668990,385216.,0.5549609661
385226.,0.7724601030,385226.,0.3195480108,385226.,0.5535145998,385226.,0.7560197711,385226.,0.329202801,385226.,0.5551971197
385236.,0.7724601030,385236.,0.3195480108,385236.,0.5535145998,385236.,0.7603468299,385236.,0.3263252079,385236.,0.5554332733
385246.,0.7724601030,385246.,0.3195480108,385246.,0.5535145998,385246.,0.7598301768,385246.,0.3265083134,385246.,0.5570804477
385256.,0.7724601030,385256.,0.3195480108,385256.,0.5535145998,385256.,0.7594707608,385256.,0.3267080188,385256.,0.5573703051
385266.,0.7724601030,385266.,0.3195480108,385266.,0.5535145998,385266.,0.7591406703,385266.,0.3269281089,385266.,0.5576628447
385276.,0.7724601030,385276.,0.3195480108,385276.,0.5535145998,385276.,0.7580087185,385276.,0.3275822103,385276.,0.5579536557
385286.,0.7724601030,385286.,0.3195480108,385286.,0.5535145998,385286.,0.7577059865,385286.,0.3278619945,385286.,0.5594169497
385296.,0.7724601030,385296.,0.3195480108,385296.,0.5535145998,385296.,0.7574357986,385296.,0.3281561732,385296.,0.5597335696
