time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,stabilizer.thrust,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
0.72,-0.009121897630393505,-0.005343916360288858,0.32949531078338623,-0.010239791125059128,-0.0007649088511243463,0.3263245224952698,-0.3035426735877991,-0.6585148572921753,1.1384161710739136,40226.0,39580.0,40636.0,36794.0,39309.171875,-0.3603430688381195,-0.6331186890602112,1.1395490169525146
0.74,-0.008726675063371658,-0.006014578510075808,0.3342415690422058,-0.010239791125059128,-0.0007649088511243463,0.3263245224952698,-0.4025334417819977,-0.6145627498626709,1.1560938358306885,36088.0,38802.0,44760.0,37958.0,39402.99609375,-0.4463602900505066,-0.596872866153717,1.1487122774124146
0.76,-0.008172739297151566,-0.006890419404953718,0.3389962911605835,-0.010239791125059128,-0.0007649088511243463,0.3263245224952698,-0.5136741995811462,-0.5634645819664001,1.1487486362457275,38918.0,38818.0,42176.0,37968.0,39470.19921875,-0.5597445964813232,-0.49141478538513184,1.1473214626312256
0.78,-0.007585616782307625,-0.007566434796899557,0.34343525767326355,-0.010239791125059128,-0.0007649088511243463,0.3263245224952698,-0.6131035089492798,-0.42561233043670654,1.1622240543365479,41872.0,39098.0,39236.0,37786.0,39498.2109375,-0.6687301397323608,-0.3857676088809967,1.1658025979995728
0.8,-0.007801517844200134,-0.005907731130719185,0.3488999009132385,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.7146300673484802,-0.3489490747451782,1.170667290687561,39098.0,38982.0,41450.0,37642.0,39293.484375,-0.757192850112915,-0.32259321212768555,1.164686918258667
0.82,-0.007200518622994423,-0.0063975234515964985,0.35325533151626587,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.7899911999702454,-0.2795349061489105,1.1687214374542236,39747.0,37379.0,41257.0,38933.0,39329.16015625,-0.816119909286499,-0.2130599021911621,1.172539234161377
0.84,-0.0066802725195884705,-0.006844403222203255,0.3585106432437897,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.8430519700050354,-0.1797528713941574,1.191226601600647,41942.0,38796.0,38414.0,37548.0,39175.2421875,-0.8458307385444641,-0.14969219267368317,1.183152675628662
0.86,-0.006322153378278017,-0.006693764124065638,0.36274009943008423,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.8645156621932983,-0.13432541489601135,1.1730300188064575,39374.0,37948.0,41448.0,37966.0,39184.60546875,-0.870235025882721,-0.10214559733867645,1.1681749820709229
0.88,-0.005186654627323151,-0.006825310178101063,0.3668767213821411,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.9110889434814453,-0.09702443331480026,1.1873788833618164,40801.0,39547.0,40281.0,36987.0,39404.98046875,-0.9080342054367065,-0.03404020518064499,1.1944727897644043
0.9,-0.006202386226505041,-0.005026902072131634,0.36964061856269836,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.950005829334259,0.02447652816772461,1.2107921838760376,40336.0,39564.0,40790.0,37030.0,39430.02734375,-0.8729004859924316,0.06441385298967361,1.2120628356933594
0.92,-0.004620256368070841,-0.008534684777259827,0.373456209897995,-0.009117510169744492,-0.0028177800122648478,0.35506877303123474,-0.8053417801856995,0.07683876901865005,1.2198575735092163,41091.0,39973.0,39925.0,36799.0,39447.50390625,-0.7295325398445129,0.13443009555339813,1.220712423324585
0.94,-0.005652557592839003,-0.01167735829949379,0.3743912875652313,-0.008110709488391876,-0.0036665955558419228,0.3824463188648224,-0.7002795338630676,0.13147129118442535,1.2128486633300781,41187.0,39619.0,41071.0,37847.0,39931.58203125,-0.729051411151886,0.1779983639717102,1.2262815237045288
0.96,-0.006449233274906874,-0.008858402259647846,0.3779923915863037,-0.007990658283233643,-0.003629240207374096,0.38610321283340454,-0.7223638892173767,0.19698256254196167,1.2315553426742554,40739.0,39819.0,41603.0,37559.0,39930.81640625,-0.7132875323295593,0.20326386392116547,1.231855034828186
0.98,-0.006565547082573175,-0.007748912554234266,0.38244345784187317,-0.008034706115722656,-0.0035264708567410707,0.38938695192337036,-0.7133235335350037,0.2021365761756897,1.2313463687896729,39893.0,39431.0,41957.0,37663.0,39736.8203125,-0.7780356407165527,0.21041838824748993,1.2285901308059692
1.0,-0.006620726548135281,-0.006737218238413334,0.38599345088005066,-0.008034706115722656,-0.0035264708567410707,0.38938695192337036,-0.8249408602714539,0.2003789246082306,1.2301713228225708,41018.0,39658.0,40644.0,37612.0,39733.56640625,-0.8541758060455322,0.19056172668933868,1.223602056503296
