time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
0.3,-0.05434909462928772,-0.0029912786558270454,0.15621142089366913,0.0,0.0,0.0,2.532104015350342,-4.162039756774902,-1.5954413414001465,0.008518077433109283,2.9139633178710938,0.15665258467197418,32846.0,37378.0,32358.0,34270.0,0,0,0,0,34213.109375,-1071.0,-4113.0,-1590.0
0.32,-0.05466294288635254,-0.002894517732784152,0.17273253202438354,0.0,0.0,0.0,2.8514161109924316,-5.073690414428711,-1.62088942527771,0.008607763797044754,2.9140520095825195,0.17266036570072174,31215.0,34935.0,34063.0,36571.0,0,0,0,0,34196.9765625,344.0,-2144.0,-1545.0
0.34,-0.05612284317612648,-0.0018866020254790783,0.18886733055114746,0.0,0.0,0.0,2.6639816761016846,-5.733656406402588,-1.6439063549041748,0.008850784972310066,2.914285182952881,0.18897750973701477,31569.0,36685.0,34051.0,34979.0,0,0,0,0,34321.3359375,3173.0,-394.0,-1437.0
0.36,-0.05749819427728653,-0.004735730122774839,0.2030152827501297,0.0,0.0,0.0,2.3529062271118164,-6.242076396942139,-1.6384028196334839,0.007447442971169949,2.964994192123413,0.20299410820007324,32816.0,36032.0,33364.0,35980.0,0,0,0,0,34548.54296875,780.0,295.0,-1396.0
0.38,-0.05695449933409691,-0.005054485518485308,0.2166062444448471,0.0,0.0,0.0,1.9437605142593384,-6.690737724304199,-1.6465455293655396,0.007664595730602741,2.96520733833313,0.21717163920402527,33011.0,35999.0,34059.0,36219.0,0,0,0,0,34822.4921875,667.0,-1401.0,-1247.0
0.4,-0.06140756234526634,-0.0035741205792874098,0.23679210245609283,0.0,0.0,0.0,1.5709044933319092,-6.980964660644531,-1.6304079294204712,0.006565817166119814,2.969804048538208,0.23632249236106873,31786.0,36686.0,33574.0,34022.0,0,0,0,0,34017.95703125,-413.0,-789.0,-1287.0
0.42,-0.06071434170007706,-0.004076744429767132,0.24953824281692505,0.0,0.0,0.0,1.3026766777038574,-7.312056064605713,-1.6206591129302979,0.006368889007717371,2.9670357704162598,0.24944832921028137,33845.0,33999.0,32205.0,37123.0,0,0,0,0,34293.0546875,-1568.0,-954.0,-1253.0
0.44,-0.05856689065694809,-0.00506881158798933,0.26125213503837585,0.0,0.0,0.0,1.1246455907821655,-7.689645290374756,-1.6069175004959106,0.005772339645773172,2.9698102474212646,0.2661842405796051,32578.0,34644.0,32398.0,35280.0,0,0,0,0,33725.390625,-791.0,-113.0,-1199.0
0.46,-0.056888971477746964,-0.006289527751505375,0.27831169962882996,0.0,0.0,0.0,0.9778467416763306,-8.041879653930664,-1.5769622325897217,0.005093859508633614,2.969120740890503,0.2778329849243164,34836.0,33660.0,31066.0,37106.0,0,0,0,0,34167.76953125,29.0,897.0,-1270.0
0.48,-0.05419827252626419,-0.00672271940857172,0.28929170966148376,0.0,0.0,0.0,0.7757771611213684,-8.336152076721191,-1.5656661987304688,0.003946651704609394,2.9679553508758545,0.28820323944091797,33343.0,37547.0,33465.0,34329.0,0,0,0,0,34671.78125,-604.0,-1071.0,-1220.0
0.5,-0.05395011603832245,-0.007336399517953396,0.3012547194957733,0.0,0.0,0.0,0.537015438079834,-8.384926795959473,-1.5534958839416504,0.002128510270267725,2.965754985809326,0.29719141125679016,32408.0,36072.0,35428.0,36424.0,0,0,0,0,35083.40234375,1414.0,-2226.0,-1060.0
0.52,-0.04642211273312569,-0.011548634618520737,0.30850592255592346,0.0,0.0,0.0,0.38878756761550903,-8.414946556091309,-1.5038048028945923,0.0016932734288275242,2.9657905101776123,0.3077980577945709,33372.0,38220.0,35406.0,35474.0,0,0,0,0,35618.74609375,-657.0,-3598.0,-1166.0
0.54,-0.04277433827519417,-0.0125897116959095,0.31765514612197876,0.0,0.0,0.0,0.09081116318702698,-8.232023239135742,-1.4995996952056885,0.002380878897383809,2.9664926528930664,0.31808170676231384,34508.0,38092.0,35084.0,36496.0,0,0,0,0,36045.03125,-1020.0,-1798.0,-1244.0
0.56,-0.04050365835428238,-0.014410276897251606,0.3280298411846161,0.0,0.0,0.0,-0.21323823928833008,-7.998000144958496,-1.4816982746124268,0.0023082331754267216,2.965920925140381,0.32923248410224915,33838.0,38604.0,35780.0,35874.0,0,0,0,0,36024.890625,-494.0,-2568.0,-1223.0
0.58,-0.03492038697004318,-0.01656273938715458,0.3377498686313629,0.0,0.0,0.0,-0.45673105120658875,-7.779409885406494,-1.4684237241744995,0.0014076386578381062,2.9650073051452637,0.33677253127098083,34292.0,39544.0,36318.0,35770.0,0,0,0,0,36481.03515625,-795.0,-2330.0,-1324.0
0.6,-0.029374724254012108,-0.01721169240772724,0.3453206717967987,0.0,0.0,0.0,-0.7468230724334717,-7.452824592590332,-1.4671036005020142,0.0006159503245726228,2.9642035961151123,0.343856543302536,34674.0,39442.0,36732.0,36732.0,0,0,0,0,36895.51171875,-1112.0,-2416.0,-1169.0
0.62,-0.022355176508426666,-0.01875588484108448,0.3545377254486084,0.0,0.0,0.0,-1.0032308101654053,-7.057867050170898,-1.4518415927886963,0.001160290907137096,2.962007522583008,0.35386160016059875,34933.0,38493.0,35961.0,37693.0,0,0,0,0,36770.9609375,720.0,-1903.0,-1318.0
0.64,-0.01566961780190468,-0.01969323121011257,0.36154502630233765,0.0,0.0,0.0,-1.2544244527816772,-6.633012771606445,-1.455470085144043,0.0006224496173672378,2.961463689804077,0.36051827669143677,36056.0,38946.0,35750.0,37604.0,0,0,0,0,37089.328125,156.0,-1592.0,-1253.0
0.66,-0.008176256902515888,-0.02095860429108143,0.367605060338974,0.0,0.0,0.0,-1.4636818170547485,-6.2396440505981445,-1.4406836032867432,-1.7308950191363692e-05,2.9608168601989746,0.3666313588619232,35634.0,39970.0,36650.0,37310.0,0,0,0,0,37391.15234375,-368.0,-1633.0,-1244.0
0.68,-0.0003855545073747635,-0.022265853360295296,0.37744542956352234,0.0,0.0,0.0,-1.6022605895996094,-5.75022554397583,-1.427693247795105,0.001761092571541667,2.957977294921875,0.38046303391456604,34038.0,38992.0,36180.0,36426.0,0,0,0,0,36409.5,-189.0,-2498.0,-1262.0
0.7,0.007968224585056305,-0.023562569171190262,0.3874753415584564,0.0,0.0,0.0,-1.7579445838928223,-5.185260772705078,-1.4126931428909302,0.0012639538617804646,2.957474708557129,0.3866627514362335,33055.0,40281.0,37093.0,35931.0,0,0,0,0,36590.91015625,-1049.0,-2594.0,-1545.0
0.72,0.016156967729330063,-0.024266697466373444,0.3935735523700714,0.0,0.0,0.0,-1.9144978523254395,-4.5313897132873535,-1.4282066822052002,0.0013027811655774713,2.9574291706085205,0.3927825093269348,34590.0,39356.0,36000.0,37346.0,0,0,0,0,36823.046875,-154.0,-2170.0,-1506.0
0.74,0.024602189660072327,-0.025199778378009796,0.3988837003707886,0.0,0.0,0.0,-1.9691466093063354,-3.9098331928253174,-1.4421253204345703,0.0008383778040297329,2.9569637775421143,0.39833182096481323,34643.0,38899.0,35455.0,36811.0,0,0,0,0,36452.203125,-649.0,-2876.0,-1311.0
0.76,0.03380201384425163,-0.02671211026608944,0.40771254897117615,0.0,0.0,0.0,-2.031315326690674,-3.3197906017303467,-1.4438607692718506,0.0014117946848273277,2.9535677433013916,0.40725988149642944,35762.0,39782.0,34894.0,36830.0,0,0,0,0,36817.76171875,-2098.0,-2790.0,-1446.0
0.78,0.0427597314119339,-0.027341799810528755,0.41189223527908325,0.0,0.0,0.0,-2.0554730892181396,-2.7476015090942383,-1.456497073173523,0.0008501919801346958,2.952716112136841,0.4112786650657654,34513.0,40083.0,36347.0,37153.0,0,0,0,0,37024.90234375,-1429.0,-3172.0,-1529.0
0.8,0.05181273818016052,-0.028001293540000916,0.4170170724391937,0.0,0.0,0.0,-2.048316478729248,-2.1191229820251465,-1.4736120700836182,0.0007952114683575928,2.9526610374450684,0.4165502190589905,33561.0,40069.0,37815.0,37459.0,0,0,0,0,37226.44921875,-197.0,-4520.0,-1566.0
0.82,0.061350829899311066,-0.02901829034090042,0.4273695945739746,0.0,0.0,0.0,-2.031489372253418,-1.4513800144195557,-1.4837034940719604,0.0016687269089743495,2.9488301277160645,0.42703643441200256,34720.0,39952.0,35230.0,35782.0,0,0,0,0,36421.1015625,-789.0,-3004.0,-1479.0
0.84,0.06896241009235382,-0.029216991737484932,0.42460545897483826,0.0,0.0,0.0,-2.0520474910736084,-0.8526219725608826,-1.4820853471755981,0.0008543449803255498,2.9462897777557373,0.42369478940963745,35850.0,40624.0,36954.0,38376.0,0,0,0,0,37951.09375,444.0,-730.0,-1422.0
0.86,0.0786857083439827,-0.030626541003584862,0.428522527217865,0.0,0.0,0.0,-2.0268566608428955,-0.35214298963546753,-1.4868004322052002,0.0009570994880050421,2.9463934898376465,0.42809706926345825,35274.0,42468.0,37924.0,36890.0,0,0,0,0,38139.68359375,-940.0,-2623.0,-1470.0
0.88,0.09081441164016724,-0.031275004148483276,0.4316582679748535,0.0,0.0,0.0,-1.965401291847229,0.046643923968076706,-1.4992773532867432,0.0007764051551930606,2.8909621238708496,0.431970477104187,36364.0,40834.0,37136.0,38722.0,0,0,0,0,38264.82421875,-877.0,-1935.0,-1497.0
0.9,0.10008513927459717,-0.031195824965834618,0.4306747615337372,0.0,0.0,0.0,-1.9087759256362915,0.46177181601524353,-1.511047124862671,0.0006334895733743906,2.8868424892425537,0.43106159567832947,35182.0,43794.0,40220.0,37460.0,0,0,0,0,39164.734375,-1613.0,-4100.0,-1549.0
0.92,0.10893604904413223,-0.030950993299484253,0.43405744433403015,0.0,0.0,0.0,-1.8471741676330566,0.9794929623603821,-1.5143568515777588,0.00046522440970875323,2.8866658210754395,0.43419480323791504,37308.0,40672.0,38324.0,40612.0,0,0,0,0,39229.2734375,-8.0,-1627.0,-1453.0
0.94,0.11788072437047958,-0.031126881018280983,0.4374004602432251,0.0,0.0,0.0,-1.7883046865463257,1.439405918121338,-1.5093697309494019,0.0004734997055493295,2.8848304748535156,0.4375697076320648,37320.0,42518.0,37736.0,38714.0,0,0,0,0,39072.40234375,131.0,-2714.0,-1526.0
0.96,0.12701591849327087,-0.031241267919540405,0.44105231761932373,0.0,0.0,0.0,-1.7252720594406128,1.7518963813781738,-1.5131088495254517,0.00043788424227386713,2.885101079940796,0.44124796986579895,37419.0,42727.0,37373.0,38289.0,0,0,0,0,38952.4609375,-2615.0,-4200.0,-1593.0
0.98,0.13586550951004028,-0.030927566811442375,0.44441938400268555,0.0,0.0,0.0,-1.6323626041412354,2.0215322971343994,-1.5277769565582275,0.0006997681339271367,2.885376453399658,0.4449116885662079,35954.0,42348.0,38534.0,38224.0,0,0,0,0,38765.91796875,-1788.0,-2771.0,-1511.0
1.0,0.14505761861801147,-0.031144341453909874,0.44775068759918213,0.0,0.0,0.0,-1.532481074333191,2.325645685195923,-1.529551386833191,0.0003688280121423304,2.8819432258605957,0.4489828050136566,34712.0,42520.0,38998.0,37366.0,0,0,0,0,38399.22265625,-1273.0,-4102.0,-1546.0
1.02,0.1523352414369583,-0.031119801104068756,0.4525046944618225,0.0,0.0,0.0,-1.471126675605774,2.6772022247314453,-1.5300875902175903,0.000363192695658654,2.881939649581909,0.4526081383228302,36138.0,41906.0,37160.0,37820.0,0,0,0,0,38256.65625,-2076.0,-2934.0,-1567.0
1.04,0.16250380873680115,-0.03182085603475571,0.4560658037662506,0.0,0.0,0.0,-1.3640172481536865,2.8432676792144775,-1.5534793138504028,0.0002870876924134791,2.881865978240967,0.4563768208026886,36620.0,42144.0,36478.0,37158.0,0,0,0,0,38100.66796875,-1928.0,-1430.0,-1608.0
1.06,0.1709226369857788,-0.030876105651259422,0.4597267806529999,0.0,0.0,0.0,-1.2780511379241943,2.9040770530700684,-1.567697286605835,0.00032989089959301054,2.8813693523406982,0.45883864164352417,35877.0,41749.0,37331.0,37723.0,0,0,0,0,38170.984375,-927.0,-2564.0,-1583.0
1.08,0.17816874384880066,-0.03012075461447239,0.46230462193489075,0.0,0.0,0.0,-1.1445776224136353,2.987833023071289,-1.581499457359314,0.0003040627343580127,2.8805181980133057,0.4625309407711029,35685.0,41353.0,37447.0,37911.0,0,0,0,0,38099.0625,-1801.0,-3094.0,-1520.0
1.1,0.18630766868591309,-0.03039020672440529,0.4657382369041443,0.0,0.0,0.0,-1.0365347862243652,3.108213186264038,-1.5821810960769653,0.00014169914356898516,2.880352735519409,0.4658757746219635,35404.0,41576.0,36994.0,36986.0,0,0,0,0,37740.515625,-2011.0,-4244.0,-1533.0
1.12,0.19323080778121948,-0.029833808541297913,0.47113773226737976,0.0,0.0,0.0,-0.9466366171836853,3.246823787689209,-1.5890746116638184,2.8593369279406033e-05,2.8809549808502197,0.4711223840713501,35577.0,41697.0,37047.0,36439.0,0,0,0,0,37690.0234375,-548.0,-2217.0,-1380.0
1.14,0.2011655867099762,-0.030249623581767082,0.4747772514820099,0.0,0.0,0.0,-0.812472939491272,3.25274395942688,-1.5735347270965576,-1.1279124919383321e-05,2.880544662475586,0.47482821345329285,36428.0,39092.0,35972.0,38960.0,0,0,0,0,37613.03125,-1621.0,-1588.0,-1432.0
1.16,0.20910502970218658,-0.029227357357740402,0.4792565703392029,0.0,0.0,0.0,-0.7075077891349792,3.168497085571289,-1.558332085609436,-9.205965761793777e-05,2.8808252811431885,0.4792860746383667,35046.0,41958.0,36988.0,35684.0,0,0,0,0,37419.73046875,-1288.0,-4236.0,-1424.0
1.18,0.21224063634872437,-0.02877812273800373,0.48106667399406433,0.0,0.0,0.0,-0.6611016988754272,3.1295502185821533,-1.5485892295837402,-0.00016453843272756785,2.8807520866394043,0.48275959491729736,35624.0,39456.0,36334.0,38274.0,0,0,0,0,37422.33984375,-1181.0,-508.0,-1440.0
1.2,0.21983776986598969,-0.029652951285243034,0.48526129126548767,0.0,0.0,0.0,-0.5433210134506226,3.090945243835449,-1.5346847772598267,-0.00023589158081449568,2.8793108463287354,0.4870040714740753,34868.0,40702.0,37244.0,36310.0,0,0,0,0,37281.48046875,-1208.0,-4033.0,-1389.0
1.22,0.22624710202217102,-0.029156534001231194,0.48708900809288025,0.0,0.0,0.0,-0.4690176546573639,3.0493857860565186,-1.5216870307922363,-0.00028900092002004385,2.878718137741089,0.4886089563369751,36775.0,39599.0,36261.0,38053.0,0,0,0,0,37672.9453125,-961.0,-846.0,-1369.0
1.24,0.23509782552719116,-0.029148418456315994,0.4901079833507538,0.0,0.0,0.0,-0.42006999254226685,2.9574809074401855,-1.5022063255310059,-0.0003404749440960586,2.8786656856536865,0.4916231334209442,35826.0,40116.0,37688.0,37414.0,0,0,0,0,37761.52734375,-3130.0,-2670.0,-1360.0
1.26,0.24077041447162628,-0.029019977897405624,0.49421995878219604,0.0,0.0,0.0,-0.39767545461654663,2.800757646560669,-1.4764864444732666,-0.000426654500188306,2.8771283626556396,0.4956507384777069,36297.0,40689.0,36347.0,37175.0,0,0,0,0,37627.47265625,-686.0,-997.0,-1446.0
1.28,0.2489127218723297,-0.02783058024942875,0.49523988366127014,0.0,0.0,0.0,-0.3604942262172699,2.5734856128692627,-1.4575339555740356,-0.0003941795730497688,2.8766088485717773,0.49657905101776123,36633.0,40439.0,36745.0,38399.0,0,0,0,0,38054.58203125,-2005.0,-1912.0,-1429.0
1.3,0.25558745861053467,-0.027423877269029617,0.4978504180908203,0.0,0.0,0.0,-0.2877649962902069,2.369199275970459,-1.453302025794983,-0.00043162042857147753,2.8765711784362793,0.49910739064216614,34953.0,41991.0,38985.0,36763.0,0,0,0,0,38173.859375,-1386.0,-4117.0,-1318.0
1.32,0.26256248354911804,-0.026059195399284363,0.5003356337547302,0.0,0.0,0.0,-0.22483289241790771,2.2063281536102295,-1.4424824714660645,-0.0004306169576011598,2.8765676021575928,0.5015373229980469,36289.0,41161.0,38297.0,37333.0,0,0,0,0,38270.34375,1014.0,68.0,-1264.0
1.34,0.2713705003261566,-0.02557949721813202,0.5026425719261169,0.0,0.0,0.0,-0.19567114114761353,2.081756591796875,-1.4171878099441528,-0.0004808162047993392,2.875622272491455,0.5001475214958191,38227.0,41489.0,37689.0,38487.0,0,0,0,0,38973.88671875,-1782.0,-227.0,-1308.0
1.36,0.2770460247993469,-0.02512143738567829,0.5010702610015869,0.0,0.0,0.0,-0.1962376981973648,1.9096883535385132,-1.387948989868164,-0.0005137782427482307,2.875589609146118,0.5019678473472595,38955.0,42843.0,37179.0,37219.0,0,0,0,0,39049.84375,502.0,-1595.0,-1233.0
1.38,0.28108400106430054,-0.024632498621940613,0.5028899908065796,0.0,0.0,0.0,-0.15117916464805603,1.7421045303344727,-1.3632757663726807,-0.0005177616840228438,2.8738605976104736,0.5057379007339478,37117.0,40635.0,38353.0,38547.0,0,0,0,0,38663.30859375,-1067.0,-2052.0,-1193.0
1.4,0.28501588106155396,-0.024884207174181938,0.5067375898361206,0.0,0.0,0.0,-0.07298476248979568,1.64907968044281,-1.3334811925888062,0.15274415910243988,2.873849868774414,0.5077551007270813,36252.0,42134.0,39168.0,36902.0,0,0,0,0,38614.3125,-1471.0,-3834.0,-1260.0
1.42,0.2887767255306244,-0.024205513298511505,0.5087600350379944,0.0,0.0,0.0,-0.025584639981389046,1.6221972703933716,-1.3016899824142456,0.15274269878864288,2.8738393783569336,0.5097890496253967,36702.0,40392.0,38440.0,38626.0,0,0,0,0,38540.92578125,100.0,-412.0,-1262.0
1.44,0.29301488399505615,-0.02287617139518261,0.5108122825622559,0.0,0.0,0.0,0.0003407305630389601,1.5379528999328613,-1.275755524635315,0.1527099460363388,2.873800277709961,0.5118044018745422,37213.0,40799.0,37869.0,38087.0,0,0,0,0,38492.44921875,-1311.0,-1781.0,-1177.0
1.46,0.2949213683605194,-0.02269814722239971,0.5133956670761108,0.0,0.0,0.0,-0.004243203904479742,1.315774917602539,-1.2515456676483154,0.31745001673698425,2.8736157417297363,0.5144500136375427,37648.0,40270.0,36960.0,38410.0,0,0,0,0,38322.94140625,-622.0,-1201.0,-1325.0
1.48,0.3050709068775177,-0.022998696193099022,0.515495240688324,0.0,0.0,0.0,0.021796485409140587,0.9844244122505188,-1.2265158891677856,0.3174535632133484,2.8736379146575928,0.5165644884109497,37582.0,39712.0,36424.0,39354.0,0,0,0,0,38268.43359375,-1124.0,-2029.0,-1328.0
1.5,0.31016066670417786,-0.022948764264583588,0.5175844430923462,0.0,0.0,0.0,0.0413118414580822,0.7471109628677368,-1.218361496925354,0.31742063164711,2.8735949993133545,0.5186309218406677,36637.0,39393.0,37327.0,39583.0,0,0,0,0,38235.06640625,-1743.0,-2510.0,-1380.0
1.52,0.3151157796382904,-0.02197929657995701,0.5231435894966125,0.0,0.0,0.0,0.0451945886015892,0.6096256971359253,-1.2125117778778076,0.3491317629814148,2.873015880584717,0.5243149399757385,36513.0,40157.0,36317.0,37629.0,0,0,0,0,37654.8828125,-517.0,-2313.0,-1338.0
1.54,0.317596435546875,-0.020986786112189293,0.52549147605896,0.0,0.0,0.0,0.020923499017953873,0.5037769675254822,-1.2048039436340332,0.34912213683128357,2.8729934692382812,0.5266435742378235,36319.0,38609.0,36461.0,39079.0,0,0,0,0,37617.47265625,-1834.0,-1967.0,-1332.0
1.56,0.3218245804309845,-0.02058829367160797,0.5277963876724243,0.0,0.0,0.0,0.022926535457372665,0.3249785006046295,-1.1965162754058838,0.34912213683128357,2.8729934692382812,0.5289318561553955,35986.0,39400.0,36248.0,38858.0,0,0,0,0,37623.9609375,-1734.0,-75.0,-1472.0
1.58,0.32641857862472534,-0.01973870024085045,0.5287235975265503,0.0,0.0,0.0,0.018511367961764336,0.08216211199760437,-1.1968928575515747,0.351506769657135,2.872798204421997,0.5303768515586853,35736.0,39218.0,36980.0,39346.0,0,0,0,0,37820.24609375,-885.0,-1493.0,-1347.0
1.6,0.3295154571533203,-0.019801286980509758,0.5313723683357239,0.0,0.0,0.0,0.03988465666770935,-0.12569059431552887,-1.2071342468261719,0.3514382839202881,2.872706651687622,0.5323247909545898,35127.0,41041.0,37835.0,37589.0,0,0,0,0,37898.92578125,-219.0,-2081.0,-1395.0
1.62,0.3325061500072479,-0.020526552572846413,0.5330422520637512,0.0,0.0,0.0,0.06397265195846558,-0.25702425837516785,-1.2056918144226074,0.3514869511127472,2.872607946395874,0.5339238047599792,36377.0,39689.0,37189.0,38817.0,0,0,0,0,38018.609375,-1512.0,-356.0,-1379.0
1.64,0.33304667472839355,-0.024633698165416718,0.5347456336021423,0.0,0.0,0.0,0.1018393412232399,-0.3679758906364441,-1.202844262123108,0.3505699932575226,2.872689723968506,0.5344090461730957,38498.0,41250.0,35034.0,38390.0,0,0,0,0,38293.00390625,-1249.0,614.0,-1509.0
1.66,0.3498704433441162,-0.02698943391442299,0.5351832509040833,0.0,0.0,0.0,0.07973137497901917,-0.7192843556404114,-1.2067710161209106,0.3505355715751648,2.8726634979248047,0.5359337329864502,36376.0,39536.0,36466.0,39914.0,0,0,0,0,38073.79296875,-438.0,-577.0,-1522.0
1.68,0.3559223413467407,-0.0277236420661211,0.5384382009506226,0.0,0.0,0.0,0.0498495027422905,-0.9800520539283752,-1.222015380859375,0.3504849970340729,2.872926712036133,0.5392526984214783,35300.0,40456.0,37584.0,39204.0,0,0,0,0,38136.7265625,113.0,-2129.0,-1489.0
1.7,0.3602665960788727,-0.026969129219651222,0.5400433540344238,0.0,0.0,0.0,-0.06266907602548599,-1.140607476234436,-1.2366024255752563,0.3504849970340729,2.872926712036133,0.5408133864402771,33610.0,42064.0,39370.0,37556.0,0,0,0,0,38150.4296875,-598.0,-6384.0,-1520.0
1.72,0.3560761511325836,-0.024815931916236877,0.54196697473526,0.0,0.0,0.0,-0.2124893218278885,-1.015777349472046,-1.2421692609786987,0.35062283277511597,2.8727924823760986,0.5427151918411255,33636.0,41248.0,38876.0,38136.0,0,0,0,0,37974.3984375,911.0,-3196.0,-1633.0
1.74,0.35283753275871277,-0.026737041771411896,0.5446397066116333,0.0,0.0,0.0,-0.323626309633255,-0.763144314289093,-1.2546584606170654,0.3506017327308655,2.8728840351104736,0.545417308807373,35849.0,41299.0,35929.0,38923.0,0,0,0,0,38000.859375,-1416.0,4.0,-1733.0
1.76,0.35918939113616943,-0.026679454371333122,0.5461956858634949,0.0,0.0,0.0,-0.48507845401763916,-0.753856360912323,-1.2862651348114014,0.35064736008644104,2.872939348220825,0.5469766855239868,37733.0,39843.0,34433.0,40011.0,0,0,0,0,38005.28515625,-2980.0,281.0,-1678.0
1.78,0.3628392219543457,-0.026334283873438835,0.5442236065864563,0.0,0.0,0.0,-0.5640975832939148,-0.9756309986114502,-1.319328784942627,0.34867754578590393,2.8730149269104004,0.5464006066322327,35590.0,42584.0,36858.0,37800.0,0,0,0,0,38208.02734375,-437.0,-941.0,-1655.0
